,co2
2015,407.1750410210464
2016,409.0377162518538
2017,411.5517834888178
2018,414.56261284481195
2019,417.4876359949282
2020,420.16807929852826
2021,423.40140328324924
2022,426.50488329194616
2023,429.0517727368967
2024,431.61907827601897
2025,434.6744224299315
2026,437.99156716667324
2027,441.5502079523264
2028,446.4869384743889
2029,450.6513023340857
2030,453.3127272701919
2031,457.01518486572985
2032,461.57252772162633
2033,464.77069132144317
2034,467.7800758535504
2035,471.8245529475057
2036,476.08291447970026
2037,480.14457244882647
2038,483.921945320638
2039,487.9934565548173
2040,492.2023613854713
2041,497.3163772366118
2042,501.94188596768146
2043,506.29021653100045
2044,510.281102747892
2045,514.0486169572112
2046,517.8294449566047
2047,522.5330046171287
2048,526.520546087592
2049,531.1017858954579
2050,536.6335505706439
2051,541.6327185162633
2052,545.5191517953518
2053,549.58538480824
2054,554.5949813264165
2055,559.7136651659407
2056,564.8460581101106
2057,569.1541920795029
2058,574.5754658678371
2059,579.5362547020673
2060,584.974748029221
2061,591.0450557867244
2062,595.9627978134632
2063,600.9062225663611
2064,606.2745775239362
2065,611.0997795662782
2066,615.9439656437369
2067,621.6677382738127
2068,627.6657742350877
2069,632.7307331820929
2070,638.2498120514967
2071,644.1369506275594
2072,649.3519495439642
2073,655.5934957157738
2074,661.611511536631
2075,668.4770545239196
2076,673.906202271176
2077,679.281449693756
2078,685.8395776089615
2079,691.6980622665362
2080,697.8688794324139
2081,704.0144102192681
2082,710.0768358634002
2083,716.0505902494804
2084,722.7497669278226
2085,729.353867933897
2086,736.4460772297077
2087,742.8026122217932
2088,749.1650607339029
2089,755.7569007410988
2090,763.0294688994531
2091,770.3884265913138
2092,776.6658557684553
2093,783.1391210870696
2094,789.8241946530028
2095,797.1936562484553
2096,804.2946212046331
2097,811.5664042690966
2098,818.6500786816109
2099,825.8943534767666
