,co2
2015,408.20641655395787
2016,411.2225297516131
2017,414.1702597827285
2018,416.51306531241823
2019,419.3146911463245
2020,422.2422332931313
2021,424.9876629211325
2022,428.3071284204086
2023,431.5702625742861
2024,434.0664613158817
2025,437.573649339424
2026,441.06352015639044
2027,444.04053136011197
2028,447.46488651259926
2029,451.82071257574546
2030,455.64039310765105
2031,458.3415859640242
2032,462.0689757462914
2033,466.1119812377539
2034,470.09199630727477
2035,473.74856422560197
2036,477.53789117112
2037,482.197060232898
2038,486.7915874308205
2039,490.9588332615264
2040,493.69587534834864
2041,497.1949442933084
2042,501.88808292287183
2043,507.1412553414844
2044,511.07916722932816
2045,514.7239156980976
2046,518.8945883373995
2047,522.9761438935949
2048,527.2150680972453
2049,532.0567562072997
2050,537.0506358919589
2051,542.1504892541793
2052,546.6277011974265
2053,551.2126346192595
2054,555.7643314527954
2055,561.2843745455561
2056,567.280560232036
2057,572.557307460165
2058,577.3487679639833
2059,582.5281851146957
2060,588.3066068829479
2061,593.25528197566
2062,598.4917513756714
2063,603.4420686628617
2064,608.1987711760555
2065,613.913962678131
2066,619.0495060274784
2067,624.8485007840919
2068,630.7072601822553
2069,636.9548521097906
2070,643.1922651991802
2071,648.4049963563849
2072,654.1795739170344
2073,659.4317372554923
2074,665.3716002551704
2075,671.0582917771266
2076,676.8671077816832
2077,682.9606181440142
2078,689.7574340555788
2079,696.7004192202588
2080,701.5933937741436
2081,707.610464519037
2082,713.8968038974305
2083,720.3619559974576
2084,727.2212764926066
2085,733.4735346396884
2086,739.5440295565961
2087,745.3989645328655
2088,751.795122844971
2089,758.4244297916662
2090,765.0069146417027
2091,771.7822755047678
2092,778.70657826485
2093,786.0266811598179
2094,793.7595161674934
2095,801.770324211785
2096,808.1474301846354
2097,814.5025350178026
2098,821.5802509844384
2099,829.0120320312236
