,co2
2015,407.28965399601435
2016,409.4141539275672
2017,411.68972573449923
2018,414.2334603921874
2019,416.68534904803977
2020,419.74417714587935
2021,422.9369662219276
2022,425.7435750247916
2023,429.1380854980506
2024,432.71408143334196
2025,436.0291420044524
2026,439.0587963403565
2027,442.79536876009104
2028,447.2869278750238
2029,450.8178125333362
2030,453.9500677203439
2031,457.3532273348411
2032,460.7508462194327
2033,464.799769968548
2034,468.78173127828484
2035,471.8260592864408
2036,475.3409542774303
2037,480.19140663493727
2038,484.82450576834304
2039,488.765789684738
2040,492.2735670199822
2041,496.3178484659484
2042,500.4159403009878
2043,505.35162527667063
2044,510.7622518493475
2045,514.7357861316563
2046,517.7967108704504
2047,522.0254502263904
2048,527.4374702677034
2049,532.2308465453806
2050,536.4340434875295
2051,540.4083230839949
2052,545.3378883474924
2053,550.5560774231085
2054,555.597862326698
2055,559.9633915058109
2056,565.2179956224328
2057,570.1816488879103
2058,575.2732058124789
2059,580.6257876752553
2060,586.7372718760541
2061,592.9309110678465
2062,597.5058876070593
2063,602.2102710109596
2064,607.8609263657087
2065,613.3208989351289
2066,618.5584399240219
2067,623.4259187992432
2068,628.3389173677892
2069,634.3540760766824
2070,640.7886116094779
2071,647.0574319741592
2072,652.9151873354177
2073,658.4125121086239
2074,663.1934959911615
2075,669.4054987381312
2076,675.7709130414672
2077,682.0221941686192
2078,688.8412503054918
2079,695.3259525424669
2080,701.1260608563667
2081,706.3375817991994
2082,712.0449859785358
2083,719.5208620809746
2084,726.0922206273649
2085,732.4969768999794
2086,739.5037425410093
2087,744.9831806242051
2088,750.4519062095286
2089,757.176687600484
2090,764.9972125682154
2091,771.9179353680881
2092,778.3805603976724
2093,784.4634135541057
2094,790.8253654886836
2095,798.1302709927936
2096,804.920676606589
2097,812.2369376028475
2098,819.0684701198488
2099,826.178753732475
