,co2
2015,408.30068822560906
2016,410.8959139150578
2017,413.8902750424553
2018,416.50963258374287
2019,418.94650354314075
2020,421.8958972790198
2021,425.0734645775483
2022,427.95851450191645
2023,430.3904724972269
2024,433.2968730573839
2025,436.517766468531
2026,440.3953970486189
2027,443.7621235080993
2028,447.36091045746383
2029,450.9773504767513
2030,455.1240667051113
2031,459.0384283910904
2032,462.7049629664478
2033,465.83514006216444
2034,469.9303732541805
2035,474.2507227400908
2036,477.9645481675962
2037,481.66473118671144
2038,485.37973578567704
2039,490.0946289098823
2040,494.4039659095888
2041,497.492469979073
2042,500.564475046064
2043,504.32662905892573
2044,508.7591694236599
2045,513.4973382357786
2046,518.214269584176
2047,522.8117991234548
2048,527.7564425187162
2049,533.0943921935129
2050,537.8998530001899
2051,542.48558302404
2052,547.1237358170227
2053,551.1936253429416
2054,555.6933404935452
2055,560.2697709125379
2056,565.6032279388974
2057,571.2577519505347
2058,576.7339783008441
2059,581.8258492632534
2060,586.6419107566151
2061,591.8458019736289
2062,597.602040509483
2063,602.8146068217925
2064,607.5264107887515
2065,613.4385398279578
2066,618.6141107651036
2067,623.5507720137922
2068,628.9595510446915
2069,634.6663110585949
2070,639.7056991431965
2071,645.0295919654365
2072,650.9412426101219
2073,657.934246475437
2074,663.8181048310972
2075,669.0424088054787
2076,674.4640630520237
2077,680.6974757890603
2078,686.9427780145396
2079,693.2684688898132
2080,699.4464324613218
2081,706.0652747117438
2082,711.721494308239
2083,717.3408224265359
2084,723.5276576379457
2085,729.7010632833042
2086,735.3916353740528
2087,742.0714539809226
2088,749.2041912691982
2089,756.0768501209558
2090,762.3957965642602
2091,768.4836047044274
2092,775.4491667975251
2093,782.5857310501544
2094,790.5826231958985
2095,797.3914341960781
2096,803.6251789533254
2097,810.1699423964576
2098,817.49026955852
2099,825.0128671022463
