,co2
2015,407.20657608210166
2016,409.83801812492396
2017,412.1918467639906
2018,415.66575547230724
2019,419.21917245956485
2020,421.2958556989284
2021,423.62470750197383
2022,426.3393768482101
2023,429.5607541204996
2024,433.77992635630477
2025,436.85649447533956
2026,439.2545504187454
2027,441.8448204754274
2028,445.605153929439
2029,449.7964503957901
2030,453.41181377165464
2031,457.35429284409616
2032,461.06240058904257
2033,464.4024294570306
2034,468.02526939975127
2035,471.7645247613983
2036,475.8845459277443
2037,480.7021552768619
2038,484.873077916257
2039,488.58061713680644
2040,492.47627031081174
2041,497.03574156180497
2042,501.03974110566503
2043,504.6112882472619
2044,508.91773092224406
2045,513.5384871509467
2046,517.9017149637803
2047,521.8284531110285
2048,525.5571284691912
2049,529.857646160059
2050,534.3873162126004
2051,538.9701656483097
2052,543.7442090030678
2053,548.8983157116056
2054,554.6416291861324
2055,560.3781942577515
2056,564.6229493840485
2057,568.7258990106476
2058,574.072316291748
2059,579.0124983023077
2060,584.3006747737722
2061,590.1982758298125
2062,595.0195448630078
2063,599.9862755941435
2064,605.6121533746539
2065,611.111725555736
2066,617.138523572513
2067,623.4299479595201
2068,628.9386833013917
2069,634.1951544717134
2070,639.5724021931863
2071,644.6592959898318
2072,650.9683809096325
2073,657.3422643763444
2074,663.3524338801925
2075,668.5788544799628
2076,673.8976360142138
2077,679.0420544473691
2078,685.7304609847295
2079,692.2429177180031
2080,698.0693810668323
2081,705.104798943553
2082,711.5172366976777
2083,718.3096748784715
2084,725.0708702368468
2085,731.1530098859182
2086,737.4240452577001
2087,743.3874412928118
2088,749.2834047991867
2089,756.0404931402453
2090,764.2885161033435
2091,771.5803208174036
2092,777.2051095862543
2093,783.2337342127879
2094,790.6713107411034
2095,798.3730471953992
2096,805.7189213790585
2097,812.9615280637747
2098,819.9974995251744
2099,827.1643811059525
