,co2
2015,407.2293275637419
2016,409.86007882912554
2017,412.38857603044465
2018,414.8994764162513
2019,417.57917736590275
2020,420.45763441171493
2021,424.2701412535496
2022,427.37635698832094
2023,430.0364538737469
2024,433.0229415927852
2025,436.0442979445906
2026,439.70398596952316
2027,443.8073487124425
2028,447.7648838169445
2029,451.0817307564441
2030,454.51095347658855
2031,457.6621753152742
2032,461.85800080285475
2033,466.47169575335363
2034,470.78461218421836
2035,474.4344972859108
2036,478.31555263426327
2037,481.4437052662742
2038,484.97366600852234
2039,489.03831368656284
2040,492.3274755614568
2041,496.31017558683544
2042,501.0116633372254
2043,505.54655939302165
2044,509.71866075947963
2045,514.3541042030131
2046,518.6500682190964
2047,523.1661216094305
2048,528.1925720353842
2049,533.3960438254082
2050,537.6977483778928
2051,542.3612965460117
2052,547.2650948753743
2053,551.5738341750296
2054,555.8987022564761
2055,560.5646679864784
2056,565.9865181868934
2057,570.5818635261538
2058,575.2741604652335
2059,580.59413369642
2060,586.5438331045028
2061,592.4458536307002
2062,596.7090199326008
2063,601.7068495856054
2064,606.8127899025219
2065,612.2415690515282
2066,617.4313503426885
2067,623.0552735101476
2068,628.4837729524291
2069,634.7544501077
2070,640.2394978687909
2071,645.7599033827732
2072,651.568961741448
2073,658.2483359461004
2074,663.3851002071416
2075,668.4574195298965
2076,673.7380381623816
2077,680.0473396838543
2078,686.5875043521452
2079,692.6505895012464
2080,698.5788370563166
2081,704.3292786872822
2082,709.9744905018905
2083,716.7642121886879
2084,724.0839080427771
2085,730.2402038041154
2086,736.7046635620221
2087,743.9939046067174
2088,750.5844198284061
2089,756.662527737703
2090,763.2726601535419
2091,770.6138641608633
2092,777.4672660368743
2093,784.0893705926849
2094,791.1678340847475
2095,797.9605582317275
2096,805.1017812163752
2097,812.6212486348746
2098,819.8614108021155
2099,827.4172551420017
