,co2
2015,407.0866933890071
2016,410.0937767753253
2017,412.6368637559777
2018,415.37332015202355
2019,418.92089912608776
2020,422.3286039807137
2021,425.1194716959332
2022,427.2307132931251
2023,429.32575618824853
2024,432.1475491581039
2025,435.1032881676281
2026,438.75855084411893
2027,443.16738476137624
2028,446.38965420186867
2029,449.47972245770836
2030,453.12573670011733
2031,457.0104292542081
2032,460.6260369967363
2033,464.45689539987455
2034,468.58764240496794
2035,472.28816694544645
2036,475.5466730629966
2037,479.71276774489394
2038,484.6935954651882
2039,489.4837592190227
2040,492.8039168060809
2041,496.0445192721309
2042,499.9784281573854
2043,505.0551794246864
2044,510.86548160593895
2045,514.6025326761047
2046,518.5335217860137
2047,522.6735277348231
2048,527.600997172498
2049,532.4270407406117
2050,537.2738487460168
2051,541.9371027074433
2052,546.0201156988388
2053,551.1649091180684
2054,556.6210660307388
2055,561.6292154911138
2056,566.1318851490986
2057,570.153580304045
2058,574.966506445566
2059,579.933468532812
2060,585.6473941988281
2061,591.5209019610903
2062,596.9473646456545
2063,603.0236113440567
2064,608.8270381141797
2065,612.7815891442624
2066,617.3431350252082
2067,622.8484321804854
2068,628.3928092830461
2069,634.3826250974993
2070,639.8370115945576
2071,645.3373668212267
2072,651.5090623834116
2073,658.2554128433896
2074,664.8987165407858
2075,670.2836267924289
2076,676.0435151386591
2077,682.2520053954245
2078,688.6271409109836
2079,694.5658659025728
2080,700.5713520293353
2081,706.5000816496245
2082,712.4229842453916
2083,718.57642547486
2084,725.387691576549
2085,731.7794805040852
2086,738.226197521384
2087,744.8455402218326
2088,751.573732017881
2089,757.8294740506606
2090,765.1488030084945
2091,771.6799104422653
2092,777.7945707785467
2093,783.6644768195919
2094,790.5577244936868
2095,798.1757588659913
2096,805.4347951919899
2097,812.2179909370677
2098,818.982880215318
2099,826.3047271538765
