,co2
2015,407.08255541210457
2016,409.4411935026062
2017,412.2666440082029
2018,414.3722080309645
2019,417.05709042835434
2020,420.6168004501535
2021,422.9105336565889
2022,424.436175994348
2023,427.0171849747961
2024,429.8712278389825
2025,433.6288551394996
2026,436.3776072280099
2027,436.93857368481076
2028,439.5425362472794
2029,442.9692382120576
2030,445.85651837737225
2031,448.82485045214105
2032,451.58157913436736
2033,453.94051418299074
2034,457.312475949053
2035,460.5354525068366
2036,463.4041697069815
2037,466.0418171804241
2038,469.262822919691
2039,471.95571077075573
2040,474.5577432820151
2041,478.1589850107639
2042,480.96350038675104
2043,483.60325683351584
2044,486.73720158863244
2045,489.92768578799263
2046,493.1418765732713
2047,495.9542080157298
2048,498.71874499278726
2049,501.30083531859367
2050,504.1243032626302
2051,507.5805822610436
2052,510.82794522537716
2053,513.8975818662868
2054,516.2929743863446
2055,518.5123276650111
2056,521.5578615661183
2057,524.3522448509342
2058,526.416266623602
2059,528.4322604315515
2060,531.0525015242964
2061,534.1047279267642
2062,537.2597300094983
2063,540.0491380954068
2064,543.2973881723781
2065,545.382203910001
2066,547.2240178248065
2067,549.5452422296894
2068,552.9480893773762
2069,556.3222831158006
2070,557.7841794204869
2071,559.7234396603884
2072,562.1481448262754
2073,564.9418045027174
2074,567.629697576377
2075,569.1742559557769
2076,570.6196865019921
2077,572.7334344803993
2078,575.2106521697204
2079,577.4793043637947
2080,578.6418780410311
2081,578.7430489077889
2082,579.581912693188
2083,581.0004156179047
2084,582.3222109267632
2085,583.2233300819629
2086,584.1095600454289
2087,585.6617136060198
2088,586.6322756203864
2089,587.1778721143356
2090,587.9654156686173
2091,588.2696108370969
2092,588.9092379681459
2093,589.5576182416337
2094,589.7223216710386
2095,590.7675641903949
2096,591.9953975930827
2097,592.5181451893272
2098,593.0218771255718
2099,593.4261794938958
2100,590.6119004498637
2101,590.8918188208206
2102,590.1656399804805
2103,589.7632121506033
2104,590.0248446181466
2105,590.1826067990983
2106,591.1174854399698
2107,590.8253862629068
2108,589.6493237160038
2109,588.9957634078762
2110,589.6694825910668
2111,590.3131472510993
2112,589.8641434576592
2113,588.6801731272014
2114,587.9895453254904
2115,588.1858397743329
2116,587.967885179938
2117,587.609850254796
2118,588.1906219028152
2119,587.8028021850891
2120,587.4169819569407
2121,586.9163255082137
2122,586.9473704154815
2123,587.0260108951003
2124,587.1694258229946
2125,587.7909119802738
2126,587.9406971822247
