,co2
2015,407.0833619795999
2016,408.9836772921745
2017,411.34476543191323
2018,414.69739208719136
2019,417.37202037502385
2020,419.47992673876286
2021,421.539285666018
2022,425.1103832578826
2023,428.39268860533105
2024,430.0282201711048
2025,432.4239064800653
2026,435.06359817948277
2027,437.5713940355104
2028,439.6870565471919
2029,442.6442753279626
2030,445.6104776748232
2031,447.98493641951035
2032,450.68178787728226
2033,453.7941288785919
2034,457.0737439466572
2035,459.55496907609523
2036,461.7366990981413
2037,464.7682100520241
2038,467.6212986993064
2039,470.22234032191136
2040,473.03145249272393
2041,476.68481810694755
2042,479.7853040073792
2043,482.49086355975254
2044,485.8503966894205
2045,489.18994288913655
2046,491.9375718708105
2047,494.6987339698366
2048,497.334621387825
2049,500.1587665200649
2050,502.9739670788443
2051,506.074974721022
2052,508.7161250656194
2053,511.35832089733566
2054,514.7723199434568
2055,517.9614429984854
2056,520.2287920289164
2057,522.5586032732094
2058,525.4745290419359
2059,528.6103243322069
2060,531.3360724921716
2061,534.2874709607249
2062,537.5644466893525
2063,540.5404728477748
2064,542.8136182380457
2065,545.1556002739582
2066,547.962647969832
2067,550.7583284481525
2068,553.4569125303707
2069,555.2133696918818
2070,557.6431720144172
2071,560.4573290712411
2072,562.7709469103652
2073,565.0796266906086
2074,567.5107470162676
2075,569.9317487423903
2076,572.0394514678519
2077,574.122884431845
2078,577.151953770235
2079,578.8081437963264
2080,578.8468290145227
2081,579.7275060209132
2082,580.5769196192757
2083,581.5955403149873
2084,584.0917035683733
2085,585.5560647843234
2086,585.739618029384
2087,585.8775494767199
2088,586.3359435478701
2089,587.5403204477508
2090,589.0561806783529
2091,589.0387999117652
2092,589.1741388794453
2093,589.7419241101719
2094,590.0181412365581
2095,591.0834973000406
2096,592.614957985346
2097,592.4916307709457
2098,591.3244171314323
2099,591.6056239016822
2100,591.0922155000761
2101,590.7434401829295
2102,589.8600547198404
2103,589.3232183051352
2104,588.9569578599996
2105,588.6950001159987
2106,588.7365698297968
2107,589.0636942145883
2108,589.2632438982022
2109,588.3913242100385
2110,587.7546188674542
2111,587.588120802558
2112,587.9758962809234
2113,587.9988919094566
2114,587.3973032417794
2115,586.7400716215838
2116,586.3042636623851
2117,586.1829814699926
2118,585.4805389129616
2119,585.8179698130139
2120,585.6903079547761
2121,585.1833569536822
