,co2
2015,407.2551523372903
2016,409.2977827094826
2017,411.9506577274704
2018,414.3672197194387
2019,416.92181763100075
2020,419.8940183304438
2021,421.8523235987242
2022,424.04070881673465
2023,426.4013243206108
2024,428.99744654844335
2025,432.13685420746845
2026,434.8381120661653
2027,437.2326342203803
2028,440.2918528126944
2029,443.5727435632327
2030,446.3522103983629
2031,449.11921807821324
2032,452.14355420623815
2033,455.1610265665916
2034,457.99403584250217
2035,460.5757426309753
2036,464.5757790549739
2037,467.29000380596875
2038,468.9717910300258
2039,471.26091772942783
2040,473.8350520480702
2041,476.9083281264063
2042,480.0664618760949
2043,483.36037869106514
2044,487.10135521163323
2045,489.2532385154872
2046,490.92970935730347
2047,493.38196631003274
2048,496.46186022407676
2049,499.13214602593234
2050,502.08870325134706
2051,506.25285362839594
2052,509.9664499792726
2053,512.1885812499683
2054,514.0745095336049
2055,516.5712105815785
2056,519.5071860828568
2057,523.6373450406878
2058,527.0872309182079
2059,528.9234638873208
2060,530.9975231939047
2061,533.8721922861856
2062,536.5470734629836
2063,539.4855010223304
2064,542.2574924886857
2065,544.3142990170339
2066,547.0454084340818
2067,549.6199731552831
2068,551.5870407433638
2069,553.7850470527653
2070,556.4254595332133
2071,559.8591258339054
2072,562.8012815362623
2073,563.4927828304379
2074,564.9317792737314
2075,567.6214757339716
2076,570.9461024148013
2077,572.1552480164956
2078,572.5123248384429
2079,574.4515035156724
2080,576.3883419586275
2081,578.2726198328467
2082,580.0262401520301
2083,581.0279680037004
2084,581.705928288273
2085,582.2126613211408
2086,583.5650313163743
2087,585.0933765457754
2088,586.3436140898408
2089,587.6705125590573
2090,588.0933027468558
2091,587.8954618291741
2092,587.8901007247262
2093,588.3796011431771
2094,589.1898415044742
2095,589.4056657097553
2096,589.4047353005066
2097,589.3231259358506
2098,589.0053237842277
2099,588.6868682558412
