,co2
2015,405.59934917699667
2016,408.3842990098282
2017,411.00372043026755
2018,414.00614741976824
2019,415.66891135342416
2020,418.19623881700755
2021,421.04909030010515
2022,423.88209475971564
2023,426.8139413361216
2024,429.7928882576233
2025,433.01345641780455
2026,435.28185805131244
2027,437.520476601056
2028,440.1049115126235
2029,442.59541709799123
2030,445.9801300769308
2031,448.51552871415277
2032,451.3329746447708
2033,454.9770034881215
2034,457.5388766799064
2035,459.8791564251927
2036,462.42862407681116
2037,465.21171039179916
2038,468.42082616900217
2039,471.7846155852389
2040,474.43931835128694
2041,477.20490296407127
2042,480.4864051144705
2043,483.7282719764815
2044,487.2269957877116
2045,488.74028972062985
2046,490.4505427016315
2047,492.74752784716907
2048,495.59458981207007
2049,499.35637026407784
2050,503.10143480888837
2051,507.0901253883673
2052,509.36381796158844
2053,511.57832161578494
2054,514.3144154682112
2055,517.0981237984499
2056,520.6563801519163
2057,523.7746816066158
2058,526.3779990695022
2059,528.4697635604634
2060,531.3431094807444
2061,535.7089733733578
2062,538.4902420734659
2063,540.2899898040858
2064,543.1008928609335
2065,545.7938623150526
2066,548.7766842027478
2067,551.2059758173048
2068,553.8200851982789
2069,555.8670766905693
2070,558.2856901380043
2071,561.9318334024412
2072,564.904997391111
2073,565.4027719581775
2074,565.8206140491071
2075,567.9641797986164
2076,570.5088058310859
2077,572.8888125385035
2078,574.945298106019
2079,576.1734083113162
2080,577.0806188377708
2081,577.9257803686801
2082,579.0927658560314
2083,580.8569050602428
2084,582.3095399729885
2085,582.9524209852245
2086,583.7811686937598
2087,584.992269478485
2088,586.50513784176
2089,587.4267903450533
2090,586.9831763068605
2091,587.3005465120941
2092,588.2567743207155
2093,588.6380305796887
2094,589.4248625380159
2095,590.4017008186419
2096,591.2083182679868
2097,590.9243962588745
2098,590.5215425615581
2099,590.9754680070794
