,co2
2015,408.6903639975192
2016,411.03386122226857
2017,413.30156004647495
2018,415.9585855438353
2019,418.0442196595495
2020,420.3498958891491
2021,422.466619391574
2022,424.9095054057279
2023,427.7219530924109
2024,430.5892525281271
2025,432.81858720943137
2026,434.5873257637876
2027,437.16054396184495
2028,440.1687334978985
2029,442.7000627587205
2030,446.4074326057182
2031,450.6724499719532
2032,452.2168190737921
2033,453.8030412051686
2034,456.73304061740043
2035,460.38970243159474
2036,463.59465679545474
2037,466.8545234789958
2038,469.2142553846287
2039,471.05685382247566
2040,473.6670505289413
2041,476.2448907976404
2042,478.864292514757
2043,481.529497496142
2044,484.36828742701266
2045,487.2111909253512
2046,490.2004989477483
2047,492.7706706352481
2048,495.77869679061683
2049,499.56207611521637
2050,502.94135572837763
2051,505.21607795642933
2052,507.95527510982265
2053,510.5357532944958
2054,512.7256857025038
2055,516.2168361222415
2056,519.5735447649769
2057,521.7027572533416
2058,524.4041916459565
2059,527.5621876269244
2060,530.7307200010547
2061,533.2241680371255
2062,536.6150690811542
2063,538.8337581592849
2064,541.897932381039
2065,545.5567405744926
2066,547.9941416239641
2067,550.1273292844992
2068,553.0825654639262
2069,556.4210491565932
2070,558.7005485909087
2071,560.1038936369633
2072,562.3867529231683
2073,564.1306816096755
2074,565.9973506975635
2075,568.0600148610226
2076,570.3167913642654
2077,572.5350898156491
2078,574.5269834517454
2079,576.15735062952
2080,577.3804624259378
2081,579.7553309523348
2082,581.7535412988851
2083,582.6221607152272
2084,582.5780107289623
2085,582.8911721053308
2086,583.7348167157613
2087,584.7264895398478
2088,585.4770248405606
2089,587.4694630496493
2090,588.1699420583623
2091,588.450099529202
2092,589.3789454617499
2093,589.7087948836448
2094,588.8093138628092
2095,588.0400263299957
2096,588.6310437738463
2097,589.4870653693733
2098,590.4432566442525
2099,590.5508258529032
