,co2
2015,406.9432836565119
2016,409.0165897732733
2017,411.8004948699744
2018,414.45773595524815
2019,416.693205220668
2020,418.848843264571
2021,421.027171136096
2022,424.4414508863595
2023,427.4982929705805
2024,430.2832762227541
2025,432.90271072313453
2026,435.71395631599523
2027,438.4708788101781
2028,440.7177231129722
2029,442.83506652998875
2030,445.2664441826647
2031,448.49954166065226
2032,451.1330322482856
2033,453.90516261194006
2034,457.5454202884302
2035,460.867563006622
2036,463.5784497474506
2037,466.22146345382953
2038,469.017257988909
2039,472.16906658070553
2040,475.51614975054923
2041,477.97428463400615
2042,480.4819455555782
2043,483.0698747990926
2044,486.34202199521843
2045,489.1920747428964
2046,491.7769376098432
2047,494.9030236522248
2048,498.2263388690376
2049,500.63504627021933
2050,503.19797245827164
2051,506.59543153002977
2052,510.78045674755435
2053,513.0529581432726
2054,514.0180323377722
2055,516.0431646635125
2056,519.3896684495458
2057,522.505050804213
2058,525.6230623008188
2059,528.93346915787
2060,532.5778106936762
2061,535.469368545107
2062,537.5878827734335
2063,539.9548297269447
2064,542.2450634883085
2065,544.8433423632655
2066,548.1558986373772
2067,550.9204064264592
2068,552.5083553314292
2069,554.8359380805207
2070,557.4123437305989
2071,560.0244998412426
2072,562.4620205623918
2073,564.4567909606973
2074,566.6773289606994
2075,568.0844415352248
2076,569.6653644796834
2077,571.5958380053265
2078,573.9469508704966
2079,576.5382431139301
2080,578.119246343192
2081,579.1811839404054
2082,579.8250674267864
2083,581.0776353726454
2084,582.4831646190706
2085,583.893023894455
2086,585.5727529762569
2087,586.8129716600099
2088,587.0906887270788
2089,587.4169128067585
2090,588.1616090069558
2091,589.1770738966532
2092,589.373299046576
2093,588.8725047938152
2094,588.4960628144055
2095,589.0825175166422
2096,590.0672523377505
2097,590.9364344229089
2098,590.4954618557399
2099,590.2951785987697
