,co2
2015,407.93160556026913
2016,410.7659105224192
2017,413.7441286934586
2018,415.7034917777065
2019,417.95120288239224
2020,420.389000666933
2021,422.9356683526309
2022,425.67852929692214
2023,427.73153448266777
2024,430.10221698834886
2025,433.1539522412211
2026,436.12001385571244
2027,439.21436309970727
2028,442.24347611800664
2029,444.68035929080344
2030,446.87713555516876
2031,449.6420799237111
2032,452.5814981822521
2033,455.69550553812263
2034,458.24635810138165
2035,460.6748979166311
2036,463.93778111898376
2037,466.651433012615
2038,469.3471583878822
2039,472.1986871086097
2040,474.6074461112165
2041,477.03563983892474
2042,480.0724675086357
2043,483.45277424562784
2044,487.2653599142633
2045,489.8763443701129
2046,492.6183517484095
2047,494.9461513066871
2048,498.20035306158957
2049,501.9656173716439
2050,504.54223637276965
2051,507.0669529620656
2052,509.5742086671263
2053,512.5146450900778
2054,515.4676179468697
2055,517.612889258542
2056,520.1844632398993
2057,523.0536231184951
2058,526.0523902453571
2059,528.8470550353493
2060,531.8355690284229
2061,534.6011287305745
2062,537.2339099735467
2063,539.3995043501243
2064,541.3675672269808
2065,543.962960735005
2066,547.1782237392372
2067,549.286257475415
2068,551.1654823657132
2069,552.8085403979512
2070,555.4343923645996
2071,558.4654554392708
2072,560.6289039926878
2073,563.3560096589819
2074,565.495562286971
2075,567.5773992380006
2076,569.4849995482606
2077,571.3392564097826
2078,573.4723838966994
2079,574.3944822880219
2080,576.0284988870625
2081,577.5893700390546
2082,579.0609219319921
2083,579.8144109965996
2084,581.0685718261509
2085,582.9278582650375
2086,584.0934088792319
2087,584.7441655279943
2088,585.0969178687167
2089,586.2961695104065
2090,587.6186616380288
2091,587.9475531819642
2092,589.0193656578781
2093,589.6465569196631
2094,589.7187724508491
2095,590.109968691187
2096,590.4554004154219
2097,590.8046564189182
2098,591.7328159933746
2099,590.9918043796995
