,co2
2015,407.2028909408331
2016,410.18235660403394
2017,413.3184444000678
2018,416.23594482362597
2019,418.4368582328862
2020,421.0084875938724
2021,424.07009989052557
2022,426.2483135096256
2023,428.34733943373817
2024,431.31562156294143
2025,433.7762656914319
2026,435.6899389466061
2027,438.0184907805768
2028,440.97280613201787
2029,443.9193771590884
2030,447.35633249867016
2031,449.72437743424155
2032,451.70381222024764
2033,453.7448775180934
2034,456.6853556062916
2035,459.98289288582737
2036,462.99001537620836
2037,464.9663807746662
2038,467.41439579768667
2039,470.55823844915534
2040,473.9153340129353
2041,477.3841874327168
2042,480.52540129459464
2043,482.8584593543215
2044,485.1899791055712
2045,488.00083535101686
2046,491.2201830584291
2047,494.3226937714825
2048,497.24587645299783
2049,500.19364809995415
2050,503.05075239665496
2051,505.9534867729
2052,509.1970477343791
2053,512.1075113085964
2054,514.4432878841304
2055,516.965273240332
2056,520.1627960617136
2057,522.8685300809993
2058,525.2458812297534
2059,527.9369455714221
2060,531.0636543175104
2061,535.0122637960776
2062,537.7196178128008
2063,540.3535176764797
2064,543.2062890609535
2065,545.6871574083656
2066,547.6004828761237
2067,549.787654365253
2068,552.7309669748602
2069,556.5640598041224
2070,558.3301689709143
2071,559.7172023428213
2072,562.0721305310095
2073,564.0060476039337
2074,565.7251933487012
2075,568.2568021047388
2076,570.7719814816018
2077,573.4490940307812
2078,575.5531905512986
2079,576.6272005774764
2080,577.3615824790869
2081,578.5014281082609
2082,580.1325918097325
2083,582.2031387360148
2084,583.5104536793832
2085,584.6180187028499
2086,584.7936884154166
2087,585.1748153906719
2088,586.5800157392529
2089,587.6988326281103
2090,587.086630739039
2091,587.888025038327
2092,589.0268503697973
2093,589.6525516639058
2094,589.1191386454833
2095,589.3182055748819
2096,588.9834854472592
2097,588.8362481470318
2098,589.794709803987
2099,590.665472531656
2100,592.0910272732709
2101,590.3868546963276
2102,589.9431072732375
2103,589.769468813746
2104,589.1258029965805
2105,588.4110899832566
2106,588.5447067945906
2107,588.8000832142664
2108,588.96202924337
2109,589.2051525215927
2110,589.1493889533238
2111,588.9940430412058
2112,588.1374381412669
2113,588.2053681367343
2114,588.5589370654395
2115,588.8811846997021
2116,588.5507150818838
2117,588.2188484601152
2118,587.6925288264283
2119,587.351086681869
2120,587.6889491045551
2121,588.3701797067613
2122,587.1498946357517
2123,585.8913876600377
2124,585.6395235148417
2125,585.5144252148882
2126,585.5644585754872
2127,586.1478777220453
2128,587.1226073393166
2129,586.7444471921223
2130,585.9922500034677
2131,586.307803749108
2132,586.4740059759002
2133,586.0055521449242
2134,585.7530668254159
2135,586.3209848903241
2136,586.8725190382517
2137,586.4113621627183
2138,585.7738257056754
2139,585.4325665912786
2140,584.2327718573886
2141,584.6025400014968
2142,584.9399427915404
2143,584.6136425412269
2144,583.8695436762118
2145,583.3504521783827
2146,583.5756284355699
2147,583.8449211678764
2148,584.0387444224549
2149,583.8348198141684
2150,583.6837874890625
2151,583.1630727771616
2152,582.8324304019962
2153,583.4113960120243
2154,582.9729737111569
2155,582.2772760354576
2156,582.2214221265959
2157,582.2228649123672
2158,583.2908110999906
2159,584.4598869167872
2160,584.0276854045868
2161,582.3880648433907
2162,582.1477100076394
2163,581.9770207690691
2164,581.5378002486333
2165,582.3428656639804
2166,583.8994550268919
2167,582.9912379921133
2168,582.0843590379495
2169,581.4556725643581
2170,581.3346947418777
2171,582.2946080338734
2172,582.5351137382927
2173,582.3167900447086
2174,582.1976939885435
2175,581.5804048850455
2176,581.5725639157403
2177,581.2289907132705
2178,581.3144469399044
2179,580.1371253568111
2180,580.5994008872707
2181,580.3021147313034
2182,580.113579634623
2183,579.9619473235177
2184,580.0943952911481
2185,580.042257658983
2186,578.7497701537026
2187,577.1322612442356
2188,576.7866745482798
2189,576.6801299445362
2190,576.496833826546
2191,575.6305382427872
2192,575.5882794179889
2193,575.4799433623419
2194,575.8813484863851
2195,574.910140727875
2196,573.7332557190861
2197,572.8215422092852
2198,572.9104073741511
2199,573.3108219241462
2200,573.4059780410213
2201,573.9313913990402
2202,573.8881594706331
2203,571.7396011872205
2204,570.7759801675351
2205,570.3541101811471
2206,570.5636984396134
2207,570.5247365726786
2208,570.7848777688255
2209,572.1389305839476
2210,573.0591282877408
2211,571.6890857430221
2212,570.5209973320558
2213,569.7702743892113
2214,568.6223891003607
2215,567.3183560776497
2216,567.223071480178
2217,566.8993438067016
2218,567.3097612340902
2219,567.8147933192729
2220,567.3815286212914
2221,565.4522310839588
2222,564.0013745513637
2223,564.2430400711551
2224,564.854796277812
2225,564.1112019843367
2226,563.0972598811329
2227,562.2048264130425
2228,561.597485852191
2229,561.5911155234378
2230,560.7553905908338
2231,560.5948190264779
2232,560.4166200632363
2233,559.6215099749959
2234,558.9886681771293
