,co2
2015,406.69513740476305
2016,409.53392823195884
2017,412.7928900076342
2018,415.3669260083051
2019,417.80201226873413
2020,419.75099043796354
2021,421.5361420012243
2022,423.6977851145562
2023,426.4169587765854
2024,429.52957036326023
2025,432.52228714464127
2026,434.86753663911867
2027,437.65990005921356
2028,440.5952501269688
2029,443.7506661939037
2030,445.94506927331395
2031,448.2440392071034
2032,451.6610561768452
2033,455.7935929321828
2034,458.47208751528854
2035,460.68065746098614
2036,463.15613253123973
2037,466.23939759947507
2038,468.6629779872323
2039,471.100655676585
2040,474.5315830709061
2041,478.0120804116636
2042,479.99787511829675
2043,481.75161586879995
2044,484.7940058728291
2045,487.4912993617347
2046,489.6108519488411
2047,492.5988403776965
2048,495.56830710590805
2049,499.3136417440221
2050,502.70648553495545
2051,505.27767738291965
2052,508.4361187919261
2053,511.9283792207155
2054,515.3484549135226
2055,517.5513221179989
2056,519.6597501888493
2057,521.8821887479916
2058,524.3680651667376
2059,527.6717004651063
2060,530.5600977481671
2061,533.4691869128565
2062,535.9082696057802
2063,538.5245826798354
2064,541.032736999532
2065,543.6665081308444
2066,546.1719717836015
2067,549.5709282735436
2068,552.1930356561217
2069,554.1581777147157
2070,556.5006540316608
2071,559.1239446709782
2072,562.0289881813923
2073,565.2234827121498
2074,566.9846898335463
2075,568.0278682916319
2076,569.2044435598231
2077,570.8230510051319
2078,572.6443189937722
2079,575.103549270153
2080,577.14264200543
2081,578.3236128882882
2082,579.94068235918
2083,581.1608048892991
2084,582.63199349733
2085,583.7306183530052
2086,584.7390414715401
2087,585.6762277046183
2088,586.8150311630762
2089,587.6080013537063
2090,588.5919096769571
2091,588.939581589974
2092,589.5855347819353
2093,589.7774708713964
2094,589.9708447334052
2095,590.5841106736153
2096,590.9840191245314
2097,590.7388164963543
2098,591.1325154908141
2099,591.337471534406
