,co2
2015,408.2180640346817
2016,411.05433302191193
2017,413.4435355454813
2018,415.9493632109492
2019,418.1149238131744
2020,419.9405764912283
2021,422.1452461519431
2022,424.6381760572844
2023,427.5928376231802
2024,429.9326459286788
2025,433.00364989070295
2026,435.7816609687957
2027,438.427334176141
2028,441.2815896846786
2029,443.4156642266322
2030,445.94559089696037
2031,448.41911517898694
2032,450.73150364148165
2033,453.28467403166775
2034,456.71200403246553
2035,460.83588055189375
2036,464.0911975087233
2037,465.74953603147077
2038,467.46393251992464
2039,470.7839779071619
2040,473.80058677808006
2041,476.5060727181115
2042,479.45891552139875
2043,482.95412750077185
2044,486.31061622188196
2045,488.9820258958088
2046,491.9590301830434
2047,494.8064590939667
2048,497.71339899414244
2049,500.3776261511829
2050,502.85586295906216
2051,506.3435139018247
2052,509.15018243421343
2053,512.3591588688879
2054,515.6829993833796
2055,518.2896816734029
2056,520.880445609446
2057,523.7317060124514
2058,526.3227048343884
2059,528.1682074969816
2060,530.8459970885243
2061,534.3917231945725
2062,537.0029959933993
2063,539.7841581654033
2064,542.2478447775401
2065,544.6342594135833
2066,546.4509366278394
2067,548.6553164884398
2068,552.3676682383606
2069,555.234973563832
2070,557.355973557089
2071,559.1145039782893
2072,561.438698501909
2073,564.497863714757
2074,566.671874669922
2075,568.382672678328
2076,570.1631623035079
2077,571.746457085997
2078,573.035365466094
2079,575.2576041961979
2080,577.6549490829897
2081,579.3155109406355
2082,579.9843126022794
2083,580.497930114935
2084,582.2423915257519
2085,584.0606699157056
2086,585.6263304600712
2087,586.4082946405623
2088,586.8418351815957
2089,587.7387585545787
2090,587.874328574607
2091,588.272539510543
2092,588.9452782171796
2093,589.8397883000218
2094,590.3183694542852
2095,590.7125977558403
2096,591.3234816962733
2097,591.6162867202972
2098,592.0550171961561
2099,591.7343765370159
