,co2
2015,407.5127209035337
2016,410.5028194616325
2017,413.6307553622572
2018,416.4583218465597
2019,418.2863085942885
2020,420.49855865930357
2021,422.8812176031397
2022,425.22034616890693
2023,428.01812444946
2024,431.4265898370262
2025,434.26815572695085
2026,436.316312168519
2027,438.71923287593773
2028,441.3289055124046
2029,443.7082759351243
2030,446.2541191969801
2031,449.13577355153865
2032,452.13351832597687
2033,454.6919606720939
2034,457.14357661760425
2035,459.32225954401486
2036,462.4304976476052
2037,465.7203233645637
2038,467.89296028309303
2039,470.2219224285494
2040,473.8561276618749
2041,476.43569719329014
2042,479.3128450266825
2043,483.40042039169526
2044,486.17836619286516
2045,489.32852362381544
2046,492.34298613904605
2047,494.4989935182835
2048,497.6982278152276
2049,500.9300161568731
2050,504.1298363047261
2051,506.52699333637787
2052,508.71572264590554
2053,511.49652381483315
2054,514.7438103598397
2055,517.6839884437939
2056,519.9831285365939
2057,522.5375956006757
2058,525.4814444685902
2059,528.2941273110029
2060,530.9579679768301
2061,533.6876398824753
2062,536.1491614986645
2063,539.0723451297363
2064,541.7266878474613
2065,543.9633993022685
2066,546.1781301431481
2067,548.5582127273345
2068,551.4706776447371
2069,554.270083525545
2070,556.3417140033454
2071,558.0976783487857
2072,560.7409967567227
2073,563.6326640036855
2074,565.8109239046802
2075,567.2290787851067
2076,568.9390799253756
2077,571.1462435947757
2078,573.2895896463048
2079,575.4364191253853
2080,577.1232583143106
2081,578.8722489142425
2082,581.075391476075
2083,582.0792905289462
2084,583.3074392512425
2085,584.4256945577171
2086,585.1718092442155
2087,585.7412693770991
2088,586.114847586176
2089,587.2303258845138
2090,587.6523225507818
2091,588.484848426564
2092,589.2022632829081
2093,589.414751544124
2094,589.3697234372596
2095,589.8982493079178
2096,590.0425758974561
2097,590.8691467783523
2098,590.8547559112928
2099,591.7714071583664
