,co2
2015,407.74992167185013
2016,409.7830265394866
2017,413.1215404654297
2018,417.4890644630834
2019,419.5198446206032
2020,420.1445743730114
2021,422.2519374877002
2022,425.15715606396805
2023,427.96910317470906
2024,430.97855346366606
2025,434.5951656557697
2026,437.9085483446329
2027,439.83101998341454
2028,441.4357871368705
2029,443.80921652159327
2030,446.4879611638328
2031,450.0315994895723
2032,453.01636214837265
2033,455.3752158326323
2034,458.0862629531197
2035,460.79611038966885
2036,463.75811191787955
2037,466.52307460113457
2038,469.5899290935898
2039,471.8298324315072
2040,472.77981333986446
2041,476.0544131411014
2042,479.4782426347116
2043,482.9351421566487
2044,487.0417879009361
2045,490.37891221334496
2046,492.88963524113825
2047,495.06766203430743
2048,497.36707609993243
2049,500.67927834688913
2050,504.51442887934087
2051,507.6315928362361
2052,510.55892165636203
2053,513.2976368085478
2054,516.0440695965259
2055,518.9552204066835
2056,521.5904720235014
2057,525.233102724593
2058,527.9730325594211
2059,530.2346376481986
2060,533.0912071072961
2061,535.6101866641529
2062,538.6478999852337
2063,541.519268019426
2064,544.4390206987346
2065,547.0981654334506
2066,549.17376739105
2067,551.9345475950348
2068,554.917529287615
2069,557.7511013524498
2070,559.8153300498817
2071,561.2354868801414
2072,563.1191346512601
2073,564.4721158300541
2074,566.3093278491322
2075,568.4948831313402
2076,570.8682603363952
2077,572.787691538071
2078,574.4811853628771
2079,575.6376429145773
2080,577.0615668962901
2081,578.88236988475
2082,579.8063720393254
2083,580.8561277262236
2084,582.6427755704532
2085,584.2593090915734
2086,585.1045976894466
2087,585.8169101173171
2088,586.4227829378087
2089,587.2105183169637
2090,588.211255688234
2091,589.4808458741692
2092,589.5678827118401
2093,589.8983322984157
2094,589.8634322904907
2095,590.1694340800601
2096,590.5701019856091
2097,590.4779866093363
2098,590.4884300264393
2099,590.3632573007633
