,co2
2015,406.9544864873303
2016,408.51396841009347
2017,410.19221250802167
2018,413.1394837168255
2019,416.0462506552305
2020,420.2748623869872
2021,422.74939281098204
2022,424.4458590482819
2023,427.09214708774016
2024,429.88598252474526
2025,431.8776809577931
2026,435.4021497055564
2027,438.2038201138826
2028,440.69026867241877
2029,443.09969717795155
2030,446.5049622440977
2031,450.3975102680032
2032,453.1152408508416
2033,454.9468370880209
2034,456.71033459542457
2035,459.3647756557059
2036,462.43031467023854
2037,466.6761132808078
2038,469.4423464461793
2039,471.5762021479782
2040,473.8914037585251
2041,476.9429503143519
2042,479.6148883675427
2043,482.3872461597226
2044,485.30851984020666
2045,489.00721723760427
2046,492.3442745097715
2047,495.0226299229788
2048,497.1150835637
2049,499.9106532953642
2050,502.55461145770585
2051,505.9476949826069
2052,509.65375922430655
2053,512.2941092430949
2054,515.295691283909
2055,518.3412302035431
2056,520.7431631774975
2057,522.92540819449
2058,525.8275072685924
2059,529.3118358121496
2060,532.7456776632612
2061,535.2200531604128
2062,537.2946029532845
2063,539.754553032642
2064,542.8577124384157
2065,545.3397333127896
2066,547.4692994960003
2067,550.6956875290826
2068,553.253571085749
2069,555.1919908877373
2070,557.4137487287626
2071,559.3044774044253
2072,561.701843610531
2073,563.6319170230865
2074,566.2354288313131
2075,567.878428870557
2076,569.8527917534699
2077,572.4592120658932
2078,574.0954980967543
2079,574.4787588049796
2080,576.1588126648909
2081,577.7956810311427
2082,579.5487102963344
2083,581.5455334447668
2084,582.799346222469
2085,582.4259916650102
2086,582.1613800091397
2087,583.3409048076954
2088,584.8931905474677
2089,586.4108995793501
2090,587.302924901556
2091,587.4394680238804
2092,588.0929833669998
2093,588.4096698767637
2094,588.8988354948964
2095,588.7035494593721
2096,588.7128908962117
2097,588.3270532765833
2098,589.241969298518
2099,589.720808801893
