,co2
2015,406.7355401561047
2016,409.05404236384584
2017,412.25265458016275
2018,414.66561526003125
2019,416.8218056506354
2020,418.96900601599623
2021,421.35956332775066
2022,423.74226775312604
2023,426.5813656623991
2024,430.1255217426042
2025,432.34859490226665
2026,434.078145849525
2027,436.9683039261462
2028,439.5943120830569
2029,442.0765343945112
2030,444.83980323384486
2031,448.59419976804077
2032,452.59107251595697
2033,455.79501725595367
2034,458.48926424703717
2035,461.1395890417245
2036,463.28043097110157
2037,465.7181179354272
2038,468.2863935908681
2039,470.77786042099547
2040,474.3735002267309
2041,478.19433998445226
2042,481.1201486419177
2043,483.55277703568777
2044,485.72988307220294
2045,488.17771623644
2046,491.392752211893
2047,494.1599361582491
2048,497.81985899199725
2049,501.1869135085702
2050,503.54166190091195
2051,505.5408943919423
2052,508.219256634552
2053,510.9765582339754
2054,513.2668435116017
2055,516.4851234695944
2056,519.027239419479
2057,521.7323267648151
2058,524.8698102479669
2059,527.9456940153881
2060,530.0644955266072
2061,532.3198963830333
2062,535.4598791231932
2063,538.9578416682939
2064,541.2108659000597
2065,543.6728579651153
2066,547.015751364761
2067,549.1137071943646
2068,552.2052186563812
2069,554.1342818119577
2070,556.0066660264639
2071,558.0680894444682
2072,560.0553618685769
2073,562.3546964867278
2074,564.9919007738196
2075,566.6235520299217
2076,568.4009601083875
2077,571.1889020365747
2078,573.8085708203845
2079,574.6774058093499
2080,575.8385913949043
2081,577.0191685241895
2082,577.6707067821171
2083,579.1203778965139
2084,580.3347153331193
2085,582.2579706087741
2086,583.7712218931104
2087,584.350435394157
2088,584.6797214534245
2089,585.3643249281248
2090,586.0941810896365
2091,587.229871962376
2092,587.6853118803265
2093,587.2216019865793
2094,587.1638113453495
2095,587.8490455924497
2096,589.777768616824
2097,590.587528105627
2098,590.6163047080734
2099,590.4051944839858
2100,590.2522123029773
2101,591.0633110498854
2102,591.8104041837951
2103,590.9311656933562
2104,590.020776593335
2105,590.4940117818301
2106,589.9337148194422
2107,589.2292193286696
2108,589.7262793900398
2109,589.7890242374683
2110,589.6952706216314
2111,590.1760417869931
2112,589.6938904147204
2113,588.3068482888946
2114,587.9413307563144
2115,587.3860483327134
2116,587.322616328826
2117,586.7120631322297
2118,585.7859709627731
2119,586.5016125991098
2120,587.5302716810598
2121,588.4628284231733
2122,588.0180986891406
2123,586.581676101897
2124,585.4063004517908
2125,584.9372247133415
2126,585.19535154128
2127,585.5285147991839
2128,585.4972434646407
2129,585.7666563691255
2130,586.1367723913457
2131,586.5535430825524
2132,587.0112862506695
2133,586.8165459632116
2134,585.8994997978463
2135,585.291688947335
2136,584.592749010634
2137,583.9186710241537
2138,583.8682866882305
2139,583.6043991244594
2140,583.9491043321888
2141,584.6176373321352
2142,585.6216350257416
2143,585.8894915115151
2144,585.6812095281617
2145,585.4153097084172
2146,584.7876934858053
2147,584.5344177895752
2148,584.5231620855228
2149,584.3845479791632
2150,583.5863018563296
2151,583.104479334576
2152,582.6106018186656
2153,583.0214521708733
2154,583.8819137823472
2155,583.1805196833719
2156,582.758883580388
2157,582.9915453490582
2158,582.8640916429478
2159,582.8389741160836
2160,582.4089752389203
2161,581.8316323255018
2162,582.0345964336715
2163,582.2316666287691
2164,582.4320580335595
2165,582.0835795514295
2166,581.8769480157771
2167,581.6072099830271
2168,581.6392024026233
2169,580.7367485544353
2170,580.8573963689747
2171,581.0600641375745
2172,581.1395097999433
2173,581.07544903503
2174,580.6345129239016
2175,579.9303365174509
2176,579.4352058901936
2177,580.1509106970694
2178,579.4746051034057
2179,578.732907661844
2180,579.3353266453563
2181,579.2847782317889
2182,578.0169529548361
2183,576.8773365118493
2184,577.1985597881534
2185,578.3882748020977
2186,579.3787673059571
2187,577.5942152300221
2188,575.5145583979403
2189,575.2075461675515
2190,574.960699723719
2191,575.2382755177431
2192,574.9365463018111
2193,573.9407228700853
2194,574.0757977734057
2195,574.0844687488863
2196,573.7984999113121
2197,572.8937715346154
2198,572.2521065048429
2199,571.6839599018816
2200,571.2598457062644
2201,571.567151672303
2202,572.4233210919176
2203,572.3122116460828
2204,571.6251380168313
2205,571.0258059528517
2206,570.5972674067609
2207,570.9050377908045
2208,571.2114607653373
2209,570.0990318652496
2210,569.2349610211004
2211,569.8464498687732
2212,569.3232233756497
2213,567.7060871186065
2214,566.705097304684
2215,566.6474901921393
2216,565.7072049101937
2217,564.9494271260477
2218,565.1767042413618
2219,564.760122593304
2220,564.4790137805148
2221,563.8208738388271
2222,563.828345385686
2223,564.069605007917
2224,563.7406498296076
2225,563.7957391743254
2226,564.2390953146536
2227,564.0316513405699
2228,562.793163587325
2229,561.8793314181197
2230,561.5620108626995
2231,561.0977565515727
2232,560.246048687579
2233,559.7610700409817
2234,559.5018065814995
2235,558.8035634870064
2236,558.3219887673573
2237,557.6553747957834
2238,557.511528870246
2239,557.1921060651067
2240,556.8358430557477
2241,556.4520055016786
2242,556.3465240221051
2243,555.5082882719921
2244,554.4824462998778
2245,553.6015286065494
2246,553.5071715752499
2247,553.2303312219557
2248,553.4922624908863
2249,551.8960706889775
2250,549.901335547743
2251,549.0987399658848
2252,549.0665359449234
2253,548.496857863008
2254,548.4186607450189
2255,547.5556218226853
2256,546.7194794080165
2257,546.6523952378128
2258,545.775160098286
2259,544.8137663064589
2260,543.8154715923469
2261,542.8390746711866
2262,542.4961809880507
2263,541.6055367467824
2264,541.2673522433664
