,co2
2015,408.2559335268863
2016,410.39554413698585
2017,413.08304493829246
2018,415.7111141571059
2019,419.2098469686353
2020,422.44237411438456
2021,424.29562247655707
2022,425.6305186325907
2023,428.069459548049
2024,431.60103427991334
2025,434.72303013994485
2026,437.83071899747415
2027,441.0537959016138
2028,443.2964311516481
2029,445.1764207172772
2030,447.50233318679307
2031,450.683589089275
2032,453.47998178457095
2033,456.0101429365571
2034,459.4524228697025
2035,462.64059530241684
2036,465.1997773980113
2037,468.0357856934498
2038,471.1023483363375
2039,473.3553963891062
2040,475.70574741744525
2041,478.38728191456346
2042,481.49018110754827
2043,484.83246657439514
2044,487.84733201326605
2045,490.7554220872776
2046,494.87597938409345
2047,496.96412462731155
2048,498.5991077043271
2049,501.33403655340913
2050,504.62872470290307
2051,507.09209066299564
2052,510.37013764759126
2053,514.4235822211014
2054,517.1635931009155
2055,519.3371998977437
2056,521.9161849711821
2057,524.0845589151653
2058,526.1281584322237
2059,528.7538403533702
2060,532.0084741529323
2061,535.5725064363481
2062,537.9634297852189
2063,540.5295781026629
2064,543.0810249542105
2065,545.5789880334978
2066,548.3903840713948
2067,550.3048749982349
2068,552.5864159087456
2069,556.0338287310219
2070,558.1643365958545
2071,560.5151951016483
2072,563.247717120165
2073,565.2977476393463
2074,566.5528361028717
2075,568.6520088145644
2076,570.3203461208499
2077,572.1732795612534
2078,574.8193244524716
2079,577.0614818728692
2080,578.0448198061258
2081,579.4066773894965
2082,580.9184727125114
2083,581.7891240748816
2084,582.5225282738038
2085,583.3088235353894
2086,584.2601621967517
2087,585.3946579275248
2088,587.507090448932
2089,588.1681923068379
2090,587.6292783183054
2091,587.739863944108
2092,588.1771810119802
2093,589.2099832870437
2094,590.1044757848006
2095,589.9777889224242
2096,589.2853368265141
2097,589.8497847123881
2098,590.2975992232235
2099,590.8646367280118
2100,589.5376871075639
2101,588.3942898978516
2102,588.0719210452324
2103,588.4906458577756
2104,588.707458286972
2105,588.3545883174814
2106,588.810147215455
2107,588.2173075535233
2108,587.5827430016068
2109,586.8024795699158
2110,586.1646139156011
2111,586.1308835613662
2112,586.281482843165
2113,585.5056118968687
2114,585.5436987152343
2115,585.596064176914
2116,585.513067821507
2117,585.9836243898604
2118,586.0958135102641
2119,585.5505243744013
2120,585.132271348469
2121,584.8257600799506
2122,584.7845289997666
2123,584.7945220193322
2124,584.6065872129979
2125,583.810500193472
2126,583.6409816249567
2127,583.8680761941714
2128,584.1087206842458
2129,584.1463763314065
2130,583.5682852367172
2131,583.9550350451249
2132,583.420214897945
2133,583.6232670147522
2134,583.5506446158062
2135,583.5740662158157
2136,583.6830208930796
2137,584.2430636930179
2138,584.2025023860413
2139,583.7917305356076
2140,584.3634043953793
2141,584.2954257393211
2142,584.0655420533726
2143,584.6034030322836
2144,583.9771438289328
2145,583.5450201072928
2146,582.6796626838039
2147,582.7443845608653
2148,583.0100599078982
2149,583.3442408878512
2150,583.2154346177251
2151,582.6785583130674
2152,582.0523746343767
2153,582.3093715296903
2154,582.745607778901
2155,583.3683587570333
2156,583.6054562032009
2157,583.2679444870939
2158,582.8277567188114
2159,582.43635129811
2160,582.4022520406581
2161,582.1111742971179
2162,582.5513166322407
2163,582.8457038915711
2164,582.6130758863394
2165,582.3337452228201
2166,582.153933971634
2167,582.1342201483365
2168,582.8988419788678
2169,582.601444807687
2170,581.7269221746117
2171,581.205918285866
2172,580.488326062808
2173,580.4918336411308
2174,581.0339813651648
2175,580.7609852905714
2176,580.2125741419937
2177,580.3984132881955
