,co2
2015,406.7008937273271
2016,409.4140784495642
2017,412.25645835539393
2018,414.96885080072974
2019,417.2665214525936
2020,420.16918545681335
2021,423.2173466283588
2022,426.3820540991191
2023,428.0691283835321
2024,430.1663522190531
2025,432.509341425337
2026,435.2710264447876
2027,438.2505840559947
2028,440.96538441664705
2029,443.03134881657286
2030,446.2847277381836
2031,449.48423178113825
2032,452.27383130396487
2033,454.8081373410976
2034,457.85992213544694
2035,460.82226630009313
2036,464.26141311905945
2037,466.83079170675785
2038,469.3712523796009
2039,472.0642238753317
2040,475.6656930992695
2041,478.85892257428065
2042,481.6331585827659
2043,485.08861501686346
2044,488.2036833617427
2045,489.79828490214936
2046,491.21041238233147
2047,492.8970448494917
2048,496.0234642963111
2049,499.351247394183
2050,502.5897726757108
2051,505.8502586138058
2052,509.23666547719967
2053,512.0837342926965
2054,514.9724917621306
2055,517.2093814161816
2056,520.1282471645898
2057,523.1346552605715
2058,526.3852879744621
2059,529.1698754789157
2060,531.8440679424746
2061,534.8273729046361
2062,538.2282011142406
2063,540.7915586886626
2064,542.7522880874473
2065,545.6182562574879
2066,549.0421880547025
2067,551.7267756524807
2068,552.8082886611306
2069,554.9270166584386
2070,557.6064738740245
2071,560.121291392703
2072,562.9741999492335
2073,564.4950757082569
2074,565.6506701388698
2075,567.9711407742597
2076,571.1575930561743
2077,573.3848884412142
2078,574.2308534688777
2079,575.5194330375642
2080,577.8153079646571
2081,580.1802388882652
2082,580.9343702203739
2083,581.4060085740421
2084,582.8368436111889
2085,584.2823382937214
2086,585.3508588274452
2087,585.8081543328123
2088,586.6080006426948
2089,586.6068567593923
2090,586.6405181101818
2091,586.9520318034139
2092,588.4090076048403
2093,588.4916539807015
2094,588.6607503492205
2095,589.7421640842164
2096,590.620050986418
2097,590.5318610600682
2098,589.6997091590601
2099,589.6580874843864
