,co2
2015,407.2540373019153
2016,409.85734016086167
2017,412.33913760639547
2018,414.7787299292219
2019,417.5214856737311
2020,420.73566317067645
2021,423.8222170691051
2022,426.76050278787307
2023,428.5849890210457
2024,430.90609656403245
2025,434.1776559125493
2026,436.4565079746168
2027,438.03336576885806
2028,440.07341020545607
2029,442.9900450017342
2030,446.76648321617006
2031,449.96891443572673
2032,452.25608754331563
2033,455.09600504184436
2034,458.2770727870855
2035,460.99973497156117
2036,462.99997960486104
2037,465.2815352224266
2038,467.6873432637558
2039,470.3488011960041
2040,473.48003841699074
2041,477.17056682023673
2042,480.40729360597925
2043,482.7605175701819
2044,485.9315023510559
2045,489.7533723897219
2046,492.1489741291298
2047,494.56108867658315
2048,497.6856329205361
2049,501.4914893279787
2050,503.6922501118321
2051,506.24325560226504
2052,509.80450601535426
2053,512.6905169260588
2054,515.5237886741975
2055,518.8604932000711
2056,521.7219233016865
2057,524.4937021420812
2058,526.9507435206301
2059,529.7042200971813
2060,532.7044561654556
2061,535.2825884865877
2062,537.8993012412055
2063,539.9307997331948
2064,542.5502341242735
2065,545.1264672763936
2066,547.4946562365186
2067,550.6977045066616
2068,553.6057260026716
2069,555.4951741144915
2070,557.6408284393282
2071,559.7251644960754
2072,562.2609921860286
2073,565.1833043452019
2074,568.1628916154433
2075,570.4834478857092
2076,571.5010668746521
2077,572.8727425435553
2078,574.6130462652457
2079,576.7498898369255
2080,578.327389248785
2081,579.4787805970251
2082,580.2927110502392
2083,581.579649261705
2084,583.3340005169676
2085,584.5594195404051
2086,585.9106231385877
2087,586.718810354908
2088,587.0530077305183
2089,587.1985176755683
2090,587.1018187697172
2091,588.0322239479631
2092,589.2783638490063
2093,589.2316602900777
2094,589.1043754416531
2095,590.510687579609
2096,591.3509582688404
2097,591.0525668466705
2098,590.5206717898789
2099,590.3668688979972
