,co2
2015,407.1643282243676
2016,410.21480920277025
2017,412.2932515957078
2018,414.5624028935385
2019,417.7267480615067
2020,420.9084600539164
2021,423.82705584671265
2022,427.12082242318206
2023,429.78268395467694
2024,431.9675145755324
2025,435.0379952063564
2026,439.2571111497942
2027,442.80327239202484
2028,446.40755992996463
2029,450.60610012285275
2030,454.41516638457966
2031,458.6679200222857
2032,462.7805253485725
2033,466.3323535661557
2034,470.1744888669478
2035,474.7617137268478
2036,479.6604995648271
2037,484.7367814906018
2038,489.56044935954145
2039,494.3896700654449
2040,500.14182053673454
2041,506.176997012052
2042,511.6046069590785
2043,517.362706624398
2044,523.5761821337605
2045,530.4074844911239
2046,536.6700929958998
2047,542.633625615114
2048,548.55861382082
2049,555.9412818411618
2050,563.1267448587824
2051,569.7017330968961
2052,576.4453282498539
2053,584.2618889964308
2054,591.9741936393966
2055,599.7975849206554
2056,606.7016036338096
2057,614.3414557424535
2058,623.5914120698283
2059,632.3331548143644
2060,640.7672086871039
2061,650.0920252510224
2062,659.5465992364209
2063,669.0832915019192
2064,678.468844891441
2065,687.7987893368908
2066,697.6330152980254
2067,708.0619838226895
2068,719.0439194349797
2069,729.3603676998154
2070,739.4334584071354
2071,750.2164655393356
2072,761.6410637384237
2073,773.2863138818583
2074,784.6973112033869
2075,795.9258592661176
2076,807.743779247246
2077,820.1330204179937
2078,831.9257168553584
2079,844.2966203582743
2080,857.4119923591876
2081,869.6471089445196
2082,881.2656087307263
2083,894.811975255992
2084,908.9211867768519
2085,920.8744376323045
2086,932.4702187505734
2087,944.5686193826199
2088,957.3705906442258
2089,970.3906058752193
2090,983.2725221941804
2091,995.573391627183
2092,1007.0172069628187
2093,1018.8987684531315
2094,1032.3574734535553
2095,1045.24939250623
2096,1057.4317453669703
2097,1070.0838132143324
2098,1082.2170168474515
2099,1094.2982444640124
