,co2
2015,407.9844967419857
2016,410.1001584411071
2017,412.5814939167635
2018,416.0133146710387
2019,419.57540153924623
2020,422.4635048013558
2021,425.10347321934523
2022,427.8629583850595
2023,431.8898871871796
2024,435.96542201625795
2025,439.41795590280765
2026,441.0305021227048
2027,444.16774876171604
2028,448.0157529811092
2029,451.58043002744455
2030,455.51534973662143
2031,460.38639569902233
2032,464.90713476524337
2033,469.32809411292027
2034,473.2552713586868
2035,477.0477613576084
2036,481.4062079626397
2037,486.6060178052187
2038,492.35515301746153
2039,497.6257625703683
2040,502.7607172575656
2041,508.0730347459311
2042,513.363835709187
2043,519.4760597955741
2044,525.902905687681
2045,531.4241613776718
2046,536.845431543739
2047,542.7925709901335
2048,548.7981367772284
2049,555.4750331858502
2050,562.8265238783051
2051,570.1408989479095
2052,577.8716613211745
2053,584.8468614839524
2054,592.1331233237224
2055,599.829135079205
2056,608.1548874832235
2057,616.4199601217601
2058,625.2689867990042
2059,633.0207000628474
2060,641.2441273647283
2061,650.0802413623298
2062,659.4492890347292
2063,668.7264371341641
2064,678.5600677636161
2065,688.7322316121425
2066,698.467762901389
2067,708.6628589903123
2068,718.7052312856182
2069,729.1716387778339
2070,740.07521803412
2071,751.4018563101532
2072,762.5713484933824
2073,774.3563364380847
2074,785.9481927609157
2075,797.1476252344372
2076,808.6058365840845
2077,819.7402873584005
2078,832.0379672003097
2079,844.7575984440566
2080,857.5288253715803
2081,869.7331568521727
2082,881.2432923100937
2083,893.5929606783736
2084,905.6392116269899
2085,918.0373807051665
2086,930.7999312565495
2087,943.7694130081237
2088,956.0997943597014
2089,968.7751821248979
2090,981.6511819104611
2091,993.9367751453871
2092,1007.4119146246483
2093,1019.4864990103454
2094,1030.5540188893074
2095,1042.814984508684
2096,1055.7682268530762
2097,1068.3663113502369
2098,1080.2005093472478
2099,1092.5746611541795
