,co2
2015,407.1825315513745
2016,410.17052007901356
2017,412.82088301117096
2018,415.2147744217084
2019,418.28416322193095
2020,421.6270157558972
2021,423.3030614729333
2022,425.44961752877697
2023,428.7712210685518
2024,432.51455226548717
2025,435.6678571131636
2026,439.30989979249404
2027,443.30966525542556
2028,446.3611713247328
2029,449.40228031866144
2030,453.29105289187873
2031,457.86473990244264
2032,463.2508792987535
2033,467.520933677633
2034,471.34353126696294
2035,475.0492662150983
2036,479.6299393150777
2037,484.34516910871673
2038,489.5605395459225
2039,495.09992714867514
2040,501.02953066583206
2041,506.2150230352014
2042,511.27246670029183
2043,517.6878636202719
2044,523.6793989031695
2045,529.0508748909476
2046,535.3438119003116
2047,543.015277531298
2048,549.6973960777163
2049,555.4646955994449
2050,561.6758501884173
2051,569.0352741200566
2052,576.3877073558974
2053,584.0220885582196
2054,592.0394926046653
2055,599.4673412979517
2056,607.2787375130774
2057,615.791287071656
2058,623.7778804772007
2059,631.5840080466311
2060,639.7601575561273
2061,649.5561853377186
2062,658.780730898441
2063,667.7057053046163
2064,677.2700469737111
2065,687.0523229940054
2066,698.0323460418665
2067,708.1887594217396
2068,718.4756499464364
2069,729.5005475677456
2070,740.1652374824049
2071,750.9529892853268
2072,762.3612532225104
2073,773.2498298515023
2074,784.1174650397861
2075,796.2888179464582
2076,808.3951949472876
2077,820.4920515778683
2078,831.9072473621325
2079,844.0480860200478
2080,856.5850726257316
2081,869.1114670755371
2082,881.7482780736826
2083,894.257823881994
2084,906.733686527214
2085,919.4724669648391
2086,932.0192416496033
2087,943.4494992730744
2088,955.5549320458184
2089,967.754012448825
2090,980.7726359931175
2091,993.7839649142214
2092,1005.3783776061546
2093,1017.2066267730341
2094,1029.8005966408607
2095,1042.2838974420595
2096,1054.53457441094
2097,1066.9640129657116
2098,1079.4473544913083
2099,1091.2314341280683
