,co2
2015,407.15962961211204
2016,409.28145959701567
2017,411.2553016169996
2018,413.4489181066818
2019,417.1799853425731
2020,420.83449387245133
2021,423.9960873645642
2022,427.10077883320946
2023,429.6602679572325
2024,433.4982500667081
2025,436.6761736357816
2026,439.8980190033575
2027,443.4948103900199
2028,447.0512260174421
2029,451.00101938810064
2030,455.0661737878222
2031,458.86369780488553
2032,462.07292752184475
2033,466.5829688485454
2034,471.36850289437336
2035,476.72245204432556
2036,482.11099080564844
2037,485.6847026213033
2038,489.35844571263345
2039,494.25664367700017
2040,500.27284757931744
2041,506.2945514587329
2042,511.8824304984527
2043,517.489826766841
2044,523.9112790156657
2045,529.8454680404182
2046,535.4046206756776
2047,541.8303150284038
2048,548.9427773271244
2049,556.4096942494252
2050,563.2318401020832
2051,569.2883779993543
2052,575.7095880778805
2053,582.1474544662755
2054,589.4268285312069
2055,597.6581696949752
2056,607.0554241804256
2057,615.7263901830587
2058,623.8063140246941
2059,632.6166984417514
2060,641.744119106893
2061,650.2258928129249
2062,658.629724010677
2063,668.1617080400808
2064,677.511501378798
2065,687.3108426752248
2066,697.7667998454692
2067,708.1567413426143
2068,717.7476616064148
2069,728.3838117535801
2070,739.9297912670561
2071,752.401319917644
2072,762.4828993963329
2073,772.453750625754
2074,783.5583425224086
2075,795.5685250194443
2076,807.1544514449506
2077,819.7032422926565
2078,831.6770423309284
2079,844.0952611181316
2080,856.7950331994847
2081,869.5774602443104
2082,882.5429386148513
2083,895.24264542713
2084,907.6528488980617
2085,919.1912636132251
2086,930.792639257567
2087,943.2094952915728
2088,955.6891952273381
2089,968.2013326117174
2090,980.7447433536197
2091,992.9593947367626
2092,1005.1304213230651
2093,1017.7377201761436
2094,1029.8817799810079
2095,1042.3689494648786
2096,1054.574518300481
2097,1066.6124768756276
2098,1078.7527212739037
2099,1090.6491689138
