,co2
2015,408.6727425856862
2016,411.367951056776
2017,413.9448089454445
2018,416.34339707969633
2019,419.3045134915173
2020,422.71826356805326
2021,424.28792402741
2022,426.8834127214781
2023,430.41747295883454
2024,433.9408607494948
2025,437.43756403469587
2026,440.5275868109311
2027,443.5764394057804
2028,447.9203108716604
2029,451.8577529748791
2030,456.34983022393146
2031,460.6834811652228
2032,465.3105998410385
2033,469.9434431925222
2034,474.44066857114353
2035,478.6208778400191
2036,483.0963052298927
2037,487.30411380426256
2038,491.99688135587877
2039,497.40401865740375
2040,503.2842025912283
2041,509.0251207573583
2042,514.5278099107429
2043,520.3767600259697
2044,526.1431486401491
2045,531.9882872188291
2046,537.2937688521324
2047,543.7826523800412
2048,550.6013977620248
2049,556.7588341712509
2050,563.5238182837574
2051,570.764613927247
2052,578.0379694080879
2053,585.8383140657497
2054,593.8506616250459
2055,601.2902620313188
2056,608.9294875335322
2057,616.4913692715851
2058,623.8573553309315
2059,632.4170323475064
2060,641.6044483520525
2061,650.9295283646201
2062,661.633425127629
2063,671.2237823140852
2064,679.6184191285264
2065,688.9021529875968
2066,699.1651378892918
2067,710.3986642790917
2068,720.4212691571837
2069,730.3339293928726
2070,740.7239769719241
2071,751.3523483335715
2072,763.0718559576583
2073,774.3444006716629
2074,785.2790100287164
2075,796.388011230068
2076,807.811369812272
2077,820.2580663924456
2078,832.9065506148498
2079,843.9591801884693
2080,855.952213658143
2081,868.6431784401875
2082,881.6199225140871
2083,894.8260715074513
2084,907.9619835829119
2085,920.1075261706559
2086,932.5441028689883
2087,945.4989837620309
2088,958.0910418350132
2089,971.027348307889
2090,983.3327131972677
2091,995.0751537571902
2092,1007.2627336434817
2093,1019.5004942097107
2094,1031.6429838851736
2095,1043.9850947142174
2096,1056.684152388534
2097,1068.756149739768
2098,1080.3514336665414
2099,1092.7354641315123
