,co2
2015,407.93046634735447
2016,410.21580342934107
2017,412.6792549465615
2018,415.51365042820976
2019,418.5664138747846
2020,421.5444041633337
2021,423.93864905885545
2022,426.8539150656336
2023,429.89983314249923
2024,433.124002175599
2025,436.47503054913557
2026,439.9837753203499
2027,443.5533922159425
2028,447.29213834201164
2029,451.47339159386354
2030,455.9025259917571
2031,459.07163140868033
2032,462.51483308583306
2033,466.9196691772425
2034,471.8200894534208
2035,476.5588210102511
2036,480.97258399814433
2037,485.9330777401053
2038,490.13629961776394
2039,495.02116765181927
2040,500.95813402075925
2041,506.56202481742014
2042,512.1324989916786
2043,518.0834194430037
2044,524.5770859672496
2045,530.8619884243691
2046,536.6951204637979
2047,542.2975313479172
2048,548.1153445625041
2049,555.2596828228451
2050,563.44682079192
2051,571.703391283838
2052,578.1729225710845
2053,584.6900935884304
2054,592.0544176879405
2055,600.2470214683931
2056,608.2918250321529
2057,616.9891799621544
2058,625.9399725923521
2059,634.3803011204213
2060,642.6399967264922
2061,651.3168875472749
2062,660.3332195006228
2063,669.2559177679927
2064,679.6061264601027
2065,690.3452392955691
2066,699.9997002324856
2067,709.9389109611557
2068,720.248973014115
2069,730.9337129915691
2070,741.1141754007349
2071,751.745736463055
2072,762.9887787088059
2073,774.5714619965105
2074,785.9712433523268
2075,798.3980696428605
2076,810.493387268062
2077,822.0949186794631
2078,834.1036373151395
2079,845.6969581911311
2080,858.1766846165766
2081,870.4657281179565
2082,882.7293917896753
2083,895.0184863235085
2084,908.2702013069807
2085,922.1221771594253
2086,934.7005745316771
2087,946.6196464660383
2088,958.4872445805225
2089,970.7022051269682
2090,982.7274269120555
2091,994.5787134248379
2092,1007.0548128867061
2093,1019.2586307882631
2094,1031.3766357342415
2095,1043.5772699190106
2096,1055.805751557364
2097,1067.9609220243783
2098,1080.2261382832837
2099,1092.2344023921917
