,co2
2015,407.20676019936946
2016,410.31608826220787
2017,413.1131849301376
2018,414.8641739722844
2019,417.09374906293493
2020,420.71555596153803
2021,424.30791114570616
2022,427.04210730965553
2023,429.08566836419567
2024,432.54373000855895
2025,436.0722950640075
2026,440.09409508355816
2027,444.26778634132785
2028,448.74264800227326
2029,451.4390184784345
2030,454.3466354040202
2031,458.176428926105
2032,462.7850454013153
2033,467.17014924877236
2034,471.6462589971526
2035,476.0635085187539
2036,481.29354635994747
2037,486.7454559926834
2038,492.1552287144403
2039,498.2013546947576
2040,502.8585128588408
2041,507.5008990252309
2042,512.8670389340081
2043,517.9923081608698
2044,523.203734277219
2045,529.3129983876856
2046,536.0658954241774
2047,543.1145647883075
2048,549.6802343496588
2049,555.8749326003788
2050,562.216042208864
2051,568.8009527477095
2052,575.9029070467523
2053,583.643071340741
2054,591.8629326918636
2055,600.0475580065126
2056,607.9413992295281
2057,615.9181528764092
2058,623.8130147204138
2059,632.2613013497499
2060,641.9793083087601
2061,651.5448386878151
2062,659.7891024297401
2063,668.7846762396365
2064,678.536997991004
2065,688.91372394207
2066,698.933629564202
2067,709.1879713475834
2068,719.8256730204755
2069,730.0268033278276
2070,740.2373381287006
2071,750.7066845674769
2072,762.2071743499754
2073,773.0794040586632
2074,783.7057220473451
2075,795.1889992973315
2076,806.5140409394935
2077,818.8064391188466
2078,832.0592841369377
2079,843.7527167876765
2080,855.3244021875803
2081,868.0303258158898
2082,880.5399378388773
2083,892.9765656708138
2084,905.589123256061
2085,918.9323373077874
2086,931.0487047593369
2087,943.1434061516654
2088,955.7273412551613
2089,968.5003945997286
2090,981.5598024456623
2091,994.3960545054124
2092,1006.5861257534698
2093,1018.6117376780675
2094,1030.591916333936
2095,1042.7375847894027
2096,1054.3501616217222
2097,1066.6689404512192
2098,1079.3147877969375
2099,1091.3635999478727
