,co2
2015,406.89448526565496
2016,409.45456269426313
2017,412.1179754894652
2018,414.46114420622183
2019,416.9011356232283
2020,419.37098441425195
2021,421.61897061528276
2022,422.70513528954064
2023,424.3753168761611
2024,426.9754940814343
2025,429.08399269825725
2026,430.9720199827709
2027,432.5958977161544
2028,434.43322098018604
2029,436.6701356476199
2030,438.63845472567164
2031,440.83762028333365
2032,442.95401553827435
2033,444.93777745698236
2034,447.40154282967444
2035,449.0990730069869
2036,450.85865808857636
2037,452.614111944427
2038,453.3211467959524
2039,453.7557342566092
2040,454.4198396573127
2041,454.55360665632384
2042,455.8301916034398
2043,458.10789110303296
2044,459.09805922464324
2045,458.55164614388207
2046,458.11172251879117
2047,458.5638154633748
2048,459.4576026477945
2049,460.896514413277
2050,460.03087750617254
2051,460.3763908123147
2052,460.5571104650191
2053,460.6520143762839
2054,462.49520037917085
2055,463.37397533291045
2056,462.73049263181076
2057,462.2274513374311
2058,462.3727325250579
2059,463.4603205956642
2060,463.31694259255625
2061,462.3064408761333
2062,462.28950093406485
2063,462.66277925931564
2064,462.7562084257758
2065,462.9031859513579
2066,462.33932703008
2067,462.73842813322267
2068,462.60416772132646
2069,461.30023317057527
2070,460.59721883152343
2071,460.8575784355745
2072,460.80175820832636
2073,460.05025377794095
2074,459.40156256579064
2075,458.7005518034928
2076,457.71807040733745
2077,457.0823006814204
2078,456.3787327951995
2079,454.47685001969546
2080,452.93367646477407
2081,451.8141754755267
2082,451.65581974170874
2083,451.2288767451043
2084,450.12424131454884
2085,448.9029257423666
2086,448.1559825363783
2087,447.25162817578615
2088,446.29480192744217
2089,445.27835098432314
2090,443.81219640572556
2091,442.49072499323603
2092,441.82649973766195
2093,439.9756327919788
2094,438.4696277130859
2095,437.6688762159177
2096,435.34536364006124
2097,434.130282429755
2098,433.9105014759958
2099,433.5688458407035
