,co2
2015,407.43897978580804
2016,409.4738492496847
2017,412.2873056130034
2018,415.08571167979017
2019,417.4161254192357
2020,420.04542778505225
2021,422.08639859463403
2022,423.1443363685685
2023,424.77039533829134
2024,427.03907881243515
2025,428.96243985850793
2026,431.97664841495316
2027,433.7324959525232
2028,435.24774747402984
2029,437.21418202540286
2030,438.8055195198531
2031,440.38744987506004
2032,442.06383066661857
2033,444.2848762934395
2034,445.66515107420486
2035,447.51366937802845
2036,448.98450677858267
2037,450.11761132535645
2038,451.0640998174778
2039,451.9759514861986
2040,453.0393351785675
2041,454.29762289561955
2042,455.69074725824726
2043,457.16443310896085
2044,457.4563733488255
2045,457.7161231751407
2046,458.9333130706045
2047,460.66401315164757
2048,462.0645755386848
2049,462.69016223828635
2050,462.62166220184247
2051,462.49437831413263
2052,462.53551690128705
2053,462.02197251079934
2054,461.78699269400363
2055,462.5183438549
2056,462.74654859127264
2057,462.6299183401279
2058,462.475800682852
2059,461.7593606971155
2060,462.151745385138
2061,463.0424831342418
2062,462.7775611654884
2063,462.0949247819082
2064,462.20338626946744
2065,462.03141893826324
2066,461.5624686453373
2067,461.94710403211474
2068,462.1830360089801
2069,461.40869248143815
2070,460.666407178865
2071,460.0894836258236
2072,459.3275312274457
2073,458.7961019046361
2074,458.7169518243651
2075,458.328711124916
2076,457.58326364081637
2077,456.7201576299369
2078,456.0412102266554
2079,455.5235681447536
2080,454.3499824048878
2081,453.8298129867961
2082,453.0337930994089
2083,451.5190663597331
2084,450.27880690431215
2085,449.3593996932835
2086,447.41425073448585
2087,445.8857112190984
2088,446.0754183589399
2089,445.7825460542359
2090,443.39026039916627
2091,441.55994319280177
2092,440.5847618455342
2093,439.6976569216651
2094,438.6811985456254
2095,437.4113655857417
2096,436.48868653990405
2097,435.54244698713495
2098,433.90931123047835
2099,432.3443172207339
