,co2
2015,407.97042837562776
2016,410.7947529981323
2017,413.12832315598223
2018,415.61654648004685
2019,416.822014448584
2020,418.9595871430878
2021,421.2328331235156
2022,423.296599686798
2023,425.5951289989462
2024,428.3564038907635
2025,430.6409714341466
2026,432.5997929723278
2027,433.7496845771944
2028,434.96639635211295
2029,437.1213660214817
2030,438.72578348396337
2031,439.4598595887979
2032,441.4585033990048
2033,443.98138491008586
2034,446.3429618598166
2035,447.73353104484875
2036,449.00106106893446
2037,450.86013263815266
2038,452.1185411381806
2039,453.1526835183037
2040,454.7265287523257
2041,456.22455433222433
2042,457.14592721855655
2043,457.9637988272709
2044,458.09435569591903
2045,458.6067837568663
2046,458.92850193659217
2047,459.27967654401743
2048,460.2605443458275
2049,461.81417790334274
2050,462.6406935111075
2051,462.3914431611554
2052,462.3388120469735
2053,462.75771879045317
2054,462.5293642968324
2055,462.3568515550082
2056,461.9889662583326
2057,462.33140425025374
2058,462.456795211366
2059,462.6605544123309
2060,462.6931140712361
2061,462.0127631976457
2062,461.53243687174466
2063,461.839830653869
2064,462.0592665133425
2065,462.2440013814015
2066,461.89837058394244
2067,460.9534728597033
2068,460.456311177228
2069,460.5719686280161
2070,460.69451057808726
2071,460.84349088709945
2072,459.9688042793473
2073,458.509936745498
2074,457.66944777865024
2075,457.03918342194976
2076,456.6611765943412
2077,456.6394739452673
2078,455.47267065189465
2079,454.0779720205531
2080,453.3850486560664
2081,452.68357024097725
2082,451.1626941332514
2083,450.4067994040359
2084,450.45463712076923
2085,450.0688691065559
2086,448.83562546710766
2087,446.9858532086969
2088,446.3155366933295
2089,444.8771194446818
2090,444.24513197466393
2091,442.5234850001743
2092,440.2816404513287
2093,438.5295009945523
2094,437.6373604276985
2095,437.3036438580908
2096,436.36474208897323
2097,434.6673994906462
2098,433.19571044625826
2099,432.7565159833368
