,co2
2015,408.3614857679866
2016,410.95519898610104
2017,413.7556404380061
2018,416.20684167967477
2019,417.8983624525859
2020,419.5775578185358
2021,421.5626376174639
2022,423.8477149835696
2023,425.9824742711483
2024,428.3090911195899
2025,431.39749156667676
2026,433.4353731499291
2027,434.41050912045245
2028,435.77310910369
2029,437.79102936756965
2030,440.3526807345595
2031,441.77992417267535
2032,442.9415268833851
2033,445.3994257572051
2034,447.275280063996
2035,448.7942834358124
2036,449.6995271937798
2037,451.18001920585345
2038,452.8283275690109
2039,453.3983264904905
2040,454.4135479753089
2041,455.16357901607773
2042,456.2811087649862
2043,458.21773227185486
2044,459.76066570347024
2045,461.3127009311315
2046,461.459755528126
2047,461.32540249891696
2048,461.7778934418272
2049,462.3021498157189
2050,462.08396230172985
2051,462.1680654826277
2052,463.86048981332397
2053,464.99505553868283
2054,464.97260805119487
2055,464.56497244199505
2056,463.83830499018603
2057,463.82171948585477
2058,464.5197465469486
2059,464.5885604436908
2060,463.70630644740606
2061,463.0451232738569
2062,463.3668343899852
2063,463.67185250455134
2064,463.4848061661226
2065,464.0347910127226
2066,463.8657535055495
2067,462.1730137071199
2068,461.6179591281292
2069,461.76306471160314
2070,462.02422724686033
2071,462.10798781871546
2072,461.4786926458178
2073,459.6979265896834
2074,459.2716223398264
2075,458.94190939788945
2076,458.9939386060234
2077,459.3538784936026
2078,458.0368524683977
2079,455.3194121681085
2080,453.5560713370084
2081,452.90079671231985
2082,452.65881020051535
2083,452.44728440165807
2084,452.08744614957686
2085,450.57197328731843
2086,449.6917083642834
2087,448.9711774674784
2088,447.2326916784963
2089,445.7860742212791
2090,444.8938311063722
2091,444.02291357505305
2092,441.5334854695956
2093,440.0696941984659
2094,438.1491685426846
2095,436.92689769703384
2096,437.0355847305633
2097,435.2472436811672
2098,433.7569514401507
2099,432.5844958668508
