,co2
2015,407.1770117514643
2016,410.43514462581146
2017,412.077787408485
2018,413.3000919003847
2019,415.04664421306927
2020,417.2715013414313
2021,420.0042711251883
2022,422.79932465736044
2023,425.573058467276
2024,427.44703240907296
2025,429.649911503027
2026,432.4133105505847
2027,435.03144884906476
2028,435.9024045266985
2029,437.0742739853102
2030,439.1742553255081
2031,441.6243625592801
2032,443.6242007438477
2033,444.1454166329842
2034,445.33554674460856
2035,446.7909202617255
2036,448.4223111724304
2037,449.5315120792169
2038,451.4619006695004
2039,453.2404225224933
2040,454.6298564436811
2041,455.0718300851517
2042,455.551568662804
2043,455.9606036812539
2044,456.6232706624309
2045,458.2667125803193
2046,459.8295673564813
2047,460.28028921147074
2048,461.0530433903792
2049,461.3848141615605
2050,461.19845704963797
2051,461.6829254202685
2052,462.49589098934797
2053,462.581311221968
2054,461.5482285439747
2055,460.9182430887864
2056,461.31081792119994
2057,462.17099474920764
2058,462.4036985623868
2059,461.930257103169
2060,461.7252820684552
2061,461.74650371252096
2062,461.4210830190633
2063,461.41318201523154
2064,460.7609277302194
2065,460.96761510925006
2066,461.6474069788539
2067,461.1876910665186
2068,460.7552577923828
2069,460.8728134178723
2070,460.6887045505364
2071,460.39883594831906
2072,460.15916838094995
2073,460.16374209639815
2074,458.4148703233165
2075,456.38158272683455
2076,455.1912134770204
2077,454.42818991568544
2078,454.00178533060574
2079,453.32115260736146
2080,452.912990995538
2081,452.25063636107024
2082,451.1758940428964
2083,449.94676430420026
2084,448.7580390842127
2085,447.75248173878276
2086,447.202419502519
2087,446.9495772235519
2088,446.00423435636594
2089,444.12849049782125
2090,442.71534226093604
2091,441.0654478956811
2092,439.6704293315134
2093,438.523334312086
2094,437.30620653457885
2095,436.72772554411404
2096,435.3138121637039
2097,434.30482061580886
2098,433.06506108762295
2099,431.8708519570847
