,co2
2015,407.9918939402251
2016,410.71204997570084
2017,412.9754936574961
2018,414.8133550496405
2019,417.27847804919134
2020,419.855607939098
2021,422.17296763219
2022,424.015511691678
2023,426.34121960383277
2024,428.33727874801815
2025,431.19820891848536
2026,433.99030111475355
2027,434.60883393163283
2028,436.1210746127893
2029,437.0234428098305
2030,438.46773275119534
2031,440.6999036368849
2032,443.6589747101581
2033,445.54706890936546
2034,446.00447124998675
2035,447.26765363265145
2036,449.5548949626827
2037,451.44994088354855
2038,451.88627781441704
2039,452.64781214460277
2040,453.91615404586133
2041,455.4772628566343
2042,456.5812224156625
2043,457.34734051895043
2044,457.7117734663527
2045,458.6989867020957
2046,459.6861268377394
2047,461.13196599871566
2048,462.39929748361976
2049,461.8292189319543
2050,461.0804453440049
2051,461.29580101779663
2052,461.7486460020826
2053,462.2208072138657
2054,462.69127423078635
2055,463.03251823295494
2056,463.223892603823
2057,463.5583299699487
2058,463.4691679102651
2059,463.4836072474568
2060,463.8675596091926
2061,462.8865602051999
2062,462.37704945966635
2063,462.8386493425109
2064,463.0798563538655
2065,462.0777928205224
2066,461.3689244863812
2067,461.3448379769403
2068,460.99194945270557
2069,460.4460035616663
2070,461.00563513299346
2071,461.27608864473257
2072,460.22415818176677
2073,459.19092199378713
2074,458.46599847632035
2075,457.8945655247701
2076,457.67110683864206
2077,457.5157945383446
2078,456.69151100153323
2079,456.007184964255
2080,455.0172361098505
2081,453.83934391303484
2082,452.55573544244737
2083,451.49544794588974
2084,450.4565595089445
2085,449.0023085681588
2086,448.11861317631707
2087,447.3928271880833
2088,446.3685708914772
2089,444.7896748758606
2090,443.39072196368727
2091,442.1681303064799
2092,441.4306424536427
2093,440.25060621896483
2094,437.8826536304103
2095,435.69225308422295
2096,435.8375966528448
2097,435.0812118036971
2098,432.8463681380714
2099,431.3264354973362
