,co2
2015,407.0270638528789
2016,409.23090786239453
2017,412.4131567475836
2018,415.0078213727258
2019,417.78682536816615
2020,419.5116334899607
2021,420.6116748449346
2022,422.9091702579458
2023,425.315174234156
2024,427.3610824273698
2025,429.586395934557
2026,431.2019322354707
2027,433.3045068776665
2028,434.95527557814614
2029,436.78794978844303
2030,438.9201164222193
2031,441.05322775323543
2032,442.9615639731502
2033,444.0397737926164
2034,444.89457437512567
2035,446.64550444237904
2036,448.890865792757
2037,450.5009970084598
2038,451.7527730020653
2039,452.36549580271776
2040,452.74208818912274
2041,453.71767455564026
2042,454.6199709522716
2043,455.6447332597263
2044,456.0470399083761
2045,456.512171254786
2046,456.92384119585375
2047,457.6884725447243
2048,458.4287739033296
2049,459.39663024499856
2050,460.58829675316184
2051,460.82349818726294
2052,460.7370914485548
2053,461.01378162670545
2054,461.1768330779343
2055,461.8522776605
2056,461.3861690803139
2057,461.01870148718365
2058,461.37468936937023
2059,461.5930690026635
2060,462.38576380403595
2061,462.93650704832544
2062,462.48272798335125
2063,462.5675278265808
2064,463.2651580441149
2065,462.60898811621894
2066,461.8887393165359
2067,461.89644200735336
2068,461.8321784750026
2069,461.4815618950211
2070,461.317355892217
2071,461.03840485095975
2072,461.12188971402554
2073,461.47659725202664
2074,460.49290710582824
2075,458.19529781862786
2076,457.12967740298535
2077,456.7696965767299
2078,455.91500837496716
2079,455.85512983990117
2080,455.2721876408707
2081,454.350970471058
2082,453.4362791600102
2083,451.36698533351995
2084,449.9723937479558
2085,449.3055411934341
2086,448.21798594037364
2087,446.37003358125463
2088,445.14233491972203
2089,444.34978203184886
2090,443.5885277610799
2091,441.4491461347044
2092,439.8147792931722
2093,438.80729995267757
2094,438.2783985067597
2095,436.8469688324396
2096,435.81664558756336
2097,435.03103179609434
2098,433.34289518316626
2099,431.5611961744176
