,co2
2015,406.99849229704904
2016,409.2150928932107
2017,411.53210785655364
2018,414.5174479994302
2019,417.15210545720294
2020,419.33651920608156
2021,421.00002041647434
2022,423.4948075163103
2023,425.57292447921907
2024,427.50432058326396
2025,429.96122585088995
2026,431.7461788881086
2027,433.0296161024963
2028,434.4631840086297
2029,436.13551542962813
2030,438.5334585215665
2031,440.8200496173898
2032,442.31465807426497
2033,443.5059285405061
2034,444.7302697189542
2035,446.38072352443015
2036,448.1411243275031
2037,449.45280041020516
2038,450.25135267446547
2039,451.9104023710432
2040,454.2494548331332
2041,454.60685569355115
2042,454.35676147237865
2043,455.67359781672036
2044,457.0834107954716
2045,457.2099577480498
2046,458.138229748578
2047,459.4541912568608
2048,460.11616050404285
2049,460.98108874092134
2050,461.5010080116841
2051,460.98717516597964
2052,460.6138754452826
2053,460.7926444638568
2054,460.56811441150444
2055,460.6361051830023
2056,461.4036638399716
2057,461.5918192493831
2058,460.85415818862197
2059,461.26505235514753
2060,462.190034423184
2061,461.7221244103203
2062,461.17657262858165
2063,461.1327414554999
2064,460.80834176844314
2065,460.79264638947336
2066,460.51714564033733
2067,460.2353379016353
2068,461.19419401774064
2069,461.3381209358348
2070,460.69288505434275
2071,459.4528759799045
2072,459.2407491816247
2073,459.0007488780906
2074,458.2937194464885
2075,457.65411525809725
2076,456.98537847691296
2077,455.9430138565898
2078,454.9698266413487
2079,454.1802359484477
2080,453.80173225709143
2081,452.28242482985064
2082,451.1287031573873
2083,450.80809909322704
2084,449.9003433073245
2085,448.9009036146536
2086,447.8691295025342
2087,447.07914607557666
2088,445.67240660134956
2089,444.66588246240184
2090,442.92445143979825
2091,442.47906609846655
2092,441.48334521689634
2093,439.8053026767908
2094,438.97538267743977
2095,438.02920754191837
2096,436.38694213802654
2097,434.3439577175153
2098,433.75200214908523
2099,432.43818303518077
