,co2
2015,406.8767840479996
2016,409.112588175807
2017,411.3605539660479
2018,413.7900499455571
2019,416.7028744645151
2020,418.73841795248376
2021,419.802449204998
2022,421.6122859589232
2023,423.7271348682299
2024,425.5081808551024
2025,427.8151759010224
2026,430.34213380458795
2027,432.250710252121
2028,432.2001106970243
2029,432.0785098222262
2030,432.70811792774947
2031,433.73165198013805
2032,434.54129180495903
2033,435.2309345358148
2034,435.8163455649018
2035,435.96476361331946
2036,435.16061443802397
2037,434.6134262782451
2038,435.16264680110623
2039,434.86514746030883
2040,434.634972593511
2041,434.28184243341656
2042,433.31426279243885
2043,432.24119514315885
2044,431.84028406588084
2045,430.8527165890507
2046,430.6842321350086
2047,429.1851858212587
2048,427.17957216861777
2049,426.34096794648104
2050,426.05695994312407
2051,426.24811114821586
2052,426.2252666289363
2053,425.31273093155505
2054,423.3578986447751
2055,422.4199023189653
2056,421.87257142639106
2057,421.73849144945535
2058,421.17112505087556
2059,420.1239871764449
2060,418.97093941427084
2061,417.2566180573013
2062,415.6785804710548
2063,415.2286136643504
2064,415.11638686467785
2065,414.48629701107694
2066,413.34740443344793
2067,412.7000109308458
2068,412.38923207904264
2069,411.0878447119964
2070,409.49728513198806
2071,408.59894153686685
2072,408.63140921564514
2073,407.8882773131452
2074,406.7375781685461
2075,406.0566935247067
2076,406.3498424050216
2077,406.21754167232785
2078,404.15968665292917
2079,401.25145172651975
2080,399.9994044434923
2081,399.23832703817317
2082,398.3958487806295
2083,397.633207184799
2084,397.27229609303953
2085,396.51525850365726
2086,395.84893386440683
2087,395.24686954735574
2088,394.0925258505007
2089,392.9472373169799
2090,392.2273420955487
2091,391.43405538343853
2092,389.597288911843
2093,387.6415144974291
2094,386.4820165163809
2095,385.2862256157095
2096,383.564822886594
2097,382.4628109184738
2098,381.97909496991997
2099,381.1401689869317
2100,378.9039306187993
2101,376.55527661262727
2102,374.8370849464852
2103,373.887472306262
2104,372.88596786070383
2105,371.4337788640884
2106,369.28447716076005
2107,367.5723411573495
2108,367.080180936022
2109,365.8730730375298
2110,364.9250567476304
2111,363.45923079247024
2112,361.8032177342866
2113,360.10961088910454
2114,358.6993848776782
2115,358.08015097619744
2116,357.4836796132028
2117,356.4001887557797
2118,355.88137175556835
2119,354.81126781308507
2120,353.4833473517255
2121,352.4793188975692
2122,351.779504623194
2123,351.3102624363339
2124,349.7885002648609
2125,348.62347167980676
2126,347.4378309918292
