,co2
2015,407.0715350310959
2016,410.5751163973564
2017,412.4837520795086
2018,413.9583159540934
2019,415.66418783936865
2020,417.3609815462624
2021,419.6078119339828
2022,422.2375508004908
2023,424.67264131602195
2024,426.2690999849186
2025,427.54931198648865
2026,429.4498379259242
2027,431.3352814318171
2028,430.9812476953677
2029,431.13540222525324
2030,432.1338442324343
2031,433.2413058221664
2032,434.1464083497204
2033,434.87412574026166
2034,435.2546022336754
2035,434.703455723545
2036,435.0012535669994
2037,435.15916000384476
2038,434.9234958070891
2039,433.6424325083909
2040,432.5583744635807
2041,432.633332877843
2042,432.8690368205617
2043,431.7986532991845
2044,431.19563729977756
2045,431.35072683133075
2046,430.5604196597605
2047,429.7053417471632
2048,428.9364671982529
2049,428.8052835914708
2050,426.60943198156167
2051,424.36178039115805
2052,423.7333643012269
2053,423.66606472202324
2054,422.54899740357644
2055,422.379358851812
2056,421.789945552539
2057,420.635635732041
2058,420.00664504772647
2059,418.20145356206694
2060,416.29198295907656
2061,415.04978650322056
2062,414.3643116419653
2063,414.8685487734317
2064,414.73432542138863
2065,413.50191433931553
2066,412.0721213532315
2067,411.33364458031764
2068,410.957603621875
2069,410.4782485846097
2070,409.3069622864251
2071,408.23222129017927
2072,407.5524504370849
2073,406.9141043086549
2074,405.5901572197655
2075,404.87162219815843
2076,404.01760878470617
2077,403.2461559459576
2078,402.6899484542185
2079,402.76277380748326
2080,402.14978103818567
2081,399.57987236609154
2082,398.18612316769406
2083,397.02342155259566
2084,395.8045857526024
2085,394.6827657853386
2086,393.40729390512917
2087,393.0234202607224
2088,392.7321154689583
2089,393.0157757174411
2090,392.1264505744843
2091,390.2610708197884
2092,388.7442582103196
2093,387.413750124655
2094,386.7145026272642
2095,386.3105105196505
2096,385.4851999000566
2097,384.72776896877593
2098,382.75672116999544
2099,381.14885160622157
2100,380.1892574634794
2101,378.52784269904276
2102,377.21506963624137
2103,374.75907218460856
2104,372.20557889184767
2105,370.89229009836026
2106,370.0368706529686
2107,368.4957585629579
2108,366.34499959195296
2109,365.54601002639635
2110,365.25931799473517
2111,363.7783359807999
2112,361.48572408334303
2113,359.6716767203838
2114,358.32128046366523
2115,357.8989726218761
2116,356.91350603470886
2117,354.8487586147246
2118,353.66752776735564
2119,353.6977052282916
2120,352.25814255514587
2121,351.3023975004341
2122,351.3584625341963
2123,349.7681646676245
2124,348.41347928711724
2125,347.22005353189775
2126,345.9058949115415
2127,344.88420332429763
2128,344.9535584413448
2129,344.4894353228962
2130,342.92426659183866
2131,341.60297454433135
2132,340.61055602644456
2133,339.036773061698
2134,337.76276622567156
2135,337.05647787253713
2136,336.8226887319089
2137,336.1560275782362
2138,334.821034768394
2139,334.79565503649815
2140,334.2071322367267
2141,333.0705271243484
2142,332.3903712088531
2143,332.2345987261856
2144,331.82944006708743
2145,331.0225742927342
2146,330.21135330272443
2147,329.21012656871716
2148,328.6555286691624
2149,328.60532711224806
2150,328.42254135531715
2151,327.71989018848086
2152,327.18986643291134
2153,327.1255048631302
2154,326.261573956542
2155,325.2366157788102
2156,324.6375217613091
2157,324.4491597993272
2158,324.34668722101975
2159,324.0336393188769
2160,323.1207347998282
2161,322.66232932017124
2162,322.6914219287626
2163,322.1401656701744
2164,322.5156767291362
2165,323.09085235958776
2166,322.8897784975581
2167,321.83060679528637
2168,321.96207468133525
2169,322.82235912528563
2170,322.028572606439
2171,321.8738592913977
2172,322.17760009150027
2173,322.26700182227876
2174,322.4823534621045
2175,323.0011294729619
2176,323.07147784114846
2177,322.9674578519769
2178,322.7959771254592
2179,323.3506592202725
2180,322.7735847136024
2181,321.5811169064988
2182,321.5596153785433
2183,322.1139614850085
2184,322.3441206442491
2185,323.2378448974999
2186,323.9350053829322
2187,323.8310893147018
2188,323.9330198193352
2189,324.61389746876733
2190,325.05124756683745
2191,324.86278124505435
2192,324.51006126852803
2193,324.59184684831627
2194,324.7816351185863
2195,324.6002010862306
2196,324.81319288622734
2197,324.6166556465403
2198,324.7643582719274
2199,324.7756678428617
2200,324.5862397458636
2201,325.4934022597069
2202,326.41814866908976
2203,326.5563551305956
2204,325.85997832377683
2205,325.5603924643883
2206,326.0215607332439
2207,326.6662781404808
2208,326.8900276446351
2209,326.56340002428084
2210,325.65646343333503
2211,325.1561732297441
2212,325.39846948951845
2213,325.51316687406234
2214,325.3866540483609
2215,325.6414259337444
2216,325.7882379975357
2217,325.75486982337225
2218,326.53669532315075
2219,326.6322053322961
2220,326.3743153880265
2221,325.80557410259314
2222,325.65413696617946
2223,326.0248305721516
2224,325.83495433828745
2225,326.5008544858369
2226,327.38545462334463
2227,327.2086354079461
2228,326.224059289267
2229,325.5765331431244
2230,325.59350626340955
2231,326.33543961305753
2232,326.1478747763509
2233,325.05859234371974
2234,324.9425049725944
2235,325.904161351878
2236,326.7511442539753
2237,327.4052996938241
2238,327.21714401363124
2239,326.186439175615
2240,325.5683309149482
2241,325.55648931903823
2242,325.80908459790294
2243,326.9159838436581
