,co2
2015,408.120093626794
2016,410.42084167478635
2017,412.49685228475073
2018,414.7351313638735
2019,417.6007204769591
2020,419.97530400613164
2021,421.61575710502575
2022,422.69182082872
2023,424.53886673095997
2024,426.4707930955823
2025,428.15197280188477
2026,429.76922438304007
2027,431.36648400079974
2028,432.441624819154
2029,433.4109308074659
2030,433.9179723449239
2031,434.59381307557544
2032,434.9929619754565
2033,435.1575279539785
2034,436.22577992450033
2035,437.1600376527025
2036,436.49874704423223
2037,435.9291167959338
2038,436.6886837969339
2039,436.81479308441453
2040,435.07593251397867
2041,433.59060552788793
2042,432.84419948384226
2043,432.5403265521072
2044,431.90257399773117
2045,432.0617797299775
2046,432.4530388638361
2047,431.0722162421781
2048,429.8455645162057
2049,428.8892440640783
2050,427.7187405275036
2051,427.0082391037641
2052,426.685875777383
2053,426.2918578154657
2054,425.01673505654674
2055,423.6349236288315
2056,423.8151344300066
2057,422.6340728327089
2058,421.45210083992913
2059,420.52553434148837
2060,419.85834135602937
2061,419.00008506473466
2062,416.76333572098855
2063,415.5783270487076
2064,414.9938736858669
2065,414.546318719686
2066,414.0164122853409
2067,414.72980828072036
2068,413.7451519926418
2069,411.0161536651566
2070,409.7510151516952
2071,408.9824890739462
2072,408.388385270287
2073,408.18018976038377
2074,407.437147958863
2075,406.3720874491709
2076,405.2647757372231
2077,404.7013786762053
2078,404.0223961632963
2079,403.5785094698857
2080,401.81414922468934
2081,400.1439968693105
2082,399.13338030935523
2083,398.7187515327165
2084,399.06560357178614
2085,397.414203117446
2086,395.321986383675
2087,393.96431045253195
2088,393.83342014999573
2089,393.33046553576946
2090,392.3865346821715
2091,391.73629358183365
2092,390.6624802362305
2093,388.5848963324078
2094,386.8061194122101
2095,386.290638782361
2096,385.4411688937762
2097,383.4321154272676
2098,381.9077610104461
2099,380.71467472510807
2100,379.34729875330015
2101,377.46758532923906
2102,376.1918728183885
2103,375.0045636229673
2104,373.7113750523107
2105,372.6121957958
2106,371.5273715984172
2107,370.09212246899114
2108,368.4215439839244
2109,366.7369031969844
2110,365.37098888190593
2111,363.7229412224083
2112,362.6810222776008
2113,362.02764287155213
2114,360.49920804752855
2115,359.4619684718683
2116,358.7115238168799
2117,357.0836949515068
2118,355.2834375369626
2119,354.6791900148759
2120,354.63127316023065
2121,353.29009251364715
2122,351.29780814661854
2123,349.7917535915832
2124,348.767443056589
2125,347.99534405749307
2126,347.80447981680675
2127,347.37602285697074
2128,346.9353694873467
2129,345.2119039919869
2130,343.0726425081199
2131,341.46823729595224
2132,341.1671377790494
2133,340.6437479639992
2134,339.9698770165612
2135,339.15002850963344
2136,338.9253451222503
2137,337.93349083627817
2138,336.26243549528937
2139,334.8074698995118
2140,334.1980399912268
2141,334.4189386561615
2142,333.419678852414
2143,332.1130269732017
2144,331.08714211034925
2145,331.0284254489314
2146,331.3749152375413
2147,331.22117743580594
2148,330.07667026226443
2149,328.6418422654807
2150,327.81362592338576
2151,327.26574911257336
2152,326.92005523910194
2153,326.78691474232954
2154,326.23484483177924
2155,325.5332620318997
2156,325.86611891686914
2157,326.70224924814227
2158,325.86627806229257
2159,324.797010769235
2160,324.19672864245905
2161,324.7110872907804
2162,325.4778375059422
2163,324.8692790187851
2164,323.52677122411995
2165,323.08224942082165
2166,323.0968418972652
2167,323.47375395987495
2168,323.20847406247907
2169,322.4919392985522
2170,322.48960818647595
2171,322.946959415553
2172,322.54949001950007
2173,321.9128951511651
2174,322.22933040750075
2175,323.17455901848206
2176,323.2323395416904
2177,322.6797988104696
2178,322.33700508324387
2179,322.45686284174246
2180,323.7615631926048
2181,324.17800336513636
2182,323.214917351946
2183,322.63386087511293
2184,322.81012524561004
2185,323.3036650657304
2186,324.33901133678665
2187,325.12605108982774
2188,324.6061880704641
2189,323.8840389229142
2190,323.90292258329964
2191,324.30951377481273
2192,325.0239700580615
2193,324.5708256317766
2194,324.2414206732849
2195,324.51926908763045
2196,324.50359155418585
2197,323.9253946086398
2198,323.93008378431654
2199,324.8824673754115
2200,324.87374867051483
2201,324.9508007654466
2202,324.67694781773383
2203,325.36137192354175
2204,325.8504961770425
2205,326.45099206777087
2206,327.0837945109449
2207,326.9857537557032
2208,326.6768252708337
2209,326.035715420264
2210,325.760288943674
2211,325.5274001199976
2212,325.9888196879569
2213,326.04262788923506
2214,325.78118917251936
2215,325.5422736839567
2216,325.4930648832155
2217,325.8720706192455
2218,325.5002444201007
2219,325.62287187969287
2220,325.91115715485546
2221,325.7507138617996
2222,325.78295147506367
2223,325.3527595481676
2224,325.36433901164975
2225,325.16654560045
2226,324.711493588417
2227,325.06818113951346
2228,325.8900769141721
2229,326.2919157524253
2230,325.61918298708713
2231,324.83616165458585
2232,324.9461214608447
2233,325.8908620072535
2234,326.3015497001325
2235,325.7910745205996
2236,326.041484056984
2237,326.5288783506951
2238,326.357610085044
2239,326.18994632422516
2240,325.99725671576505
2241,325.8922904300273
2242,326.1686447337776
2243,327.63089796689076
2244,327.8368472989123
2245,326.09513123341935
2246,325.06219358056023
2247,325.28676736508396
2248,325.3164382691156
2249,325.20403465996344
2250,326.2246743012258
2251,326.5655998862791
2252,325.65978239985554
2253,324.7478847016748
2254,324.0625137058291
2255,325.05571118567957
2256,325.74227659952317
2257,325.04477395249097
2258,324.80103458988594
2259,325.2689339705226
2260,325.1572285614459
2261,324.81314541667734
2262,325.1961339367485
2263,325.7608586937151
2264,326.3093289594168
2265,326.27216799938543
2266,325.8664552232512
2267,325.376013589435
2268,325.04232404830907
2269,325.1031738215392
2270,325.3884638400006
2271,325.75038140961107
2272,325.4364979716719
2273,325.6663794812288
2274,325.3987708402337
2275,324.947461223071
2276,325.2037379026474
2277,325.89292542601424
2278,326.0504273907937
2279,325.6846126128677
2280,325.1976588887414
2281,325.1761853129566
2282,325.08687218842783
2283,325.56931546652737
2284,325.81262292681146
2285,325.9143884821287
2286,325.72436180667194
2287,325.4687547053247
2288,325.91726372310853
2289,325.92271664437334
2290,325.06599643875404
2291,324.7614730960555
2292,325.09691178579857
2293,325.5895018191438
2294,326.0097809349801
2295,326.1908990219335
2296,325.7831142563648
2297,324.93515373962623
2298,324.2203752046263
2299,324.54449880647235
