,co2
2015,407.1013702037071
2016,409.5531422455102
2017,412.53585025209475
2018,414.7599092440119
2019,415.9564112745118
2020,417.8039669943589
2021,420.3961548393823
2022,422.18228984631673
2023,423.1898624516461
2024,425.3892880044135
2025,427.5624187353962
2026,428.9537573889575
2027,429.2525676713968
2028,430.3300851317213
2029,431.541103946159
2030,433.1609366645983
2031,434.93923750170734
2032,434.26983164318824
2033,433.8792167241339
2034,434.5918812104789
2035,435.612762133612
2036,435.63534395065176
2037,436.1347809913855
2038,436.3855310364868
2039,435.4678640960761
2040,434.8686260185724
2041,434.59676559323736
2042,435.37719053594645
2043,435.1654329314214
2044,433.9883838120405
2045,432.7863810978257
2046,432.3347962950353
2047,431.803536846192
2048,431.64828116552064
2049,429.80942685853563
2050,428.2829147020914
2051,427.0870965317017
2052,426.6277236182732
2053,425.9011692039202
2054,425.5136171321886
2055,424.54265220723084
2056,422.635906613617
2057,421.03641794223006
2058,420.1652015245228
2059,421.0597758596608
2060,420.9296535637282
2061,419.40140471259133
2062,417.71063899206763
2063,416.5950836632427
2064,415.560965070845
2065,414.6729551100911
2066,414.09530811067293
2067,413.38407333558433
2068,412.6003071297015
2069,411.00984835607665
2070,410.87373176037437
2071,410.6001816003328
2072,409.1557664302709
2073,408.36975896384723
2074,407.6787159858835
2075,406.2817767600084
2076,405.49543102478486
2077,404.9565522449627
2078,403.44809757119907
2079,402.6361076572975
2080,402.3005613728929
2081,401.8607165366398
2082,400.91955491796836
2083,399.7636766919829
2084,398.7702241215831
2085,398.03909887283817
2086,396.0168974808749
2087,394.6633309718677
2088,393.6798938873803
2089,392.52899911133244
2090,392.2825430486034
2091,391.84442832637774
2092,389.9948536946461
2093,388.18593366550704
2094,386.7303649081637
2095,386.32446556432575
2096,384.8937036938036
2097,383.47440847875316
2098,382.33917201357434
2099,381.5713416680402
2100,380.40351602836273
2101,379.0429806721025
2102,377.42338018039396
2103,376.3813562684904
2104,375.6895424086879
2105,373.95307110525727
2106,371.57649360368276
2107,369.8817116727919
2108,369.0277209744269
2109,367.5647488614129
2110,366.65516302146386
2111,365.86566494990956
2112,363.93481236028595
2113,362.6297439807762
2114,361.38246733008145
2115,359.6657073240779
2116,358.845777077305
2117,358.218993511534
2118,356.5852729916005
2119,353.63577256121056
2120,352.2066292327291
2121,351.7862334719108
2122,351.37300329267003
2123,350.2584779208144
2124,348.784184052152
2125,347.02202769404556
2126,346.2168154268106
2127,346.17339114852274
2128,345.8933710529045
2129,345.07309780702064
2130,343.8459769032459
2131,343.2034227628998
2132,342.7314980516404
2133,341.86617939385366
2134,340.10704751758004
2135,338.5799772444676
2136,337.17433095087233
2137,336.65079110144427
2138,336.37365508905236
2139,335.60491325220875
2140,334.65070131776844
2141,333.30159314493005
2142,333.37619125465113
2143,333.2773283645183
2144,332.9046359423804
2145,332.83766373708255
2146,331.536384061596
2147,330.0798104207315
2148,328.9794979602269
2149,328.46285684145965
2150,328.15925389855647
2151,329.03898614080435
2152,328.76699141386604
2153,327.6041829214655
2154,326.6485466678315
2155,325.99387207717535
2156,325.21751528235296
2157,324.9950577892241
2158,324.9923862346108
2159,325.3080266884254
2160,324.5827263260698
2161,323.33984680861084
2162,322.97814144472767
2163,324.0743365361282
2164,324.273981557294
2165,323.09938720887044
2166,322.6946108257238
2167,323.3080304577325
2168,324.0388527251944
2169,324.0571116179909
2170,323.7321648660325
2171,323.67100573716635
2172,323.7955368355893
2173,323.83443924024436
2174,324.012661919957
2175,324.3646595385153
2176,324.2689803666203
2177,324.30792700947563
2178,324.35081189757017
2179,324.45037474354694
2180,324.46054267360637
2181,324.7578448637326
2182,325.24446163432407
2183,325.57841946321287
2184,326.15363933403313
2185,326.1588384785164
2186,326.1627772369379
2187,325.7980759921807
2188,325.99018021000126
2189,326.5841290847891
2190,326.1424071134309
2191,326.02909388192074
2192,326.0026962690468
2193,326.569154496377
2194,326.98468988315307
2195,327.6518598713544
2196,327.3818167315019
2197,327.1265807171244
2198,326.6722406242231
2199,326.69935829581493
2200,326.48881734586615
2201,327.10367042922127
2202,327.29510002208116
2203,327.19839428662965
2204,327.0719828447392
2205,326.9302178214876
2206,327.1021823192533
2207,327.72992576323213
2208,328.47177795623355
2209,328.593098063237
2210,327.8200334410471
2211,327.52713190260926
2212,327.7652731379475
2213,328.10771943576464
2214,326.8382833989131
2215,326.6847372133263
2216,327.3968838602034
2217,327.6184420826173
2218,327.44640464304183
2219,327.38205394235905
2220,327.7287571726051
2221,327.53329874161653
2222,326.83649772852823
2223,326.7303040348547
2224,326.4148669927079
2225,326.1439747128758
2226,326.36620637397334
2227,326.86257990540344
2228,327.0180207387706
2229,326.84685325380264
2230,326.6610318078667
2231,326.5960162455503
2232,326.87699688916877
2233,326.69870548540433
2234,326.30967051991314
2235,326.22723499151004
2236,326.42819544719237
2237,326.8405807658858
2238,327.4345255190408
2239,327.77890527657013
2240,327.6169555655258
2241,326.37201629293924
2242,326.17426708116653
2243,326.0599162313731
2244,325.4868191259493
2245,325.8292201324644
2246,325.7270442205979
2247,325.15442272589047
2248,324.8608217636502
2249,325.38229672674606
2250,325.6931654841071
2251,325.99169338987065
2252,325.66521237917
2253,324.9840224714495
2254,325.1392354395678
2255,325.2382870960044
2256,325.44646089792815
2257,325.7438075030234
2258,325.9461265767258
2259,326.1027536210294
2260,326.2913140739854
2261,325.86420265135087
2262,325.7139796229523
2263,325.4668713665016
2264,325.52712020142417
2265,325.4713173506312
2266,325.6418597147861
2267,325.566712469458
2268,325.6053488322097
2269,325.70767269053255
2270,325.22156842358174
2271,324.5082794781795
2272,325.41827768329875
2273,325.6785575002717
2274,325.10367127545254
2275,325.42102712520716
2276,326.3741641363059
2277,325.0132506396252
2278,324.761652179425
2279,325.043114049563
2280,324.40450483094565
2281,324.1815589744643
2282,324.8134234371062
2283,325.95975256201234
2284,325.7437461998408
2285,324.8095489635463
2286,324.35469208074954
2287,324.6308035856706
2288,325.08454683760965
2289,324.6679385450511
2290,324.5065385242618
2291,325.27008916666824
2292,325.9186576699028
2293,326.4838018524413
2294,325.46429642965427
2295,324.7686897665808
2296,324.4756301063972
2297,324.70810727773255
2298,325.22985116983665
2299,325.67119225934255
