,co2
2015,406.81027868004185
2016,408.59128390015826
2017,411.3742807027123
2018,413.57540827112894
2019,416.13072890439884
2020,418.014967275596
2021,419.9882256541519
2022,422.4402549595164
2023,424.14372912313206
2024,425.67406669883667
2025,427.79348902204424
2026,428.66160943563324
2027,429.1321557052091
2028,429.98263368643114
2029,431.08522693961777
2030,432.21198673875955
2031,433.1896514418207
2032,434.06552165474324
2033,434.1217353562848
2034,433.92401917918755
2035,434.3301657053702
2036,434.73662861984866
2037,434.84625787598384
2038,435.1480701586633
2039,435.8838005767103
2040,434.45765896983573
2041,433.6473429063797
2042,433.30953804295
2043,432.3127412857574
2044,432.3289028123341
2045,431.5726653827423
2046,429.46543153399307
2047,429.00619489154377
2048,428.53207903573207
2049,427.31088789551876
2050,426.51539223383884
2051,425.9745667089449
2052,425.50346636693394
2053,424.70841979142705
2054,424.67940898591996
2055,423.6225489539148
2056,421.22871006628657
2057,419.55912592014016
2058,419.30123218719035
2059,418.6649296610801
2060,417.13477209100927
2061,416.357906248431
2062,416.8211342086791
2063,416.07454573484256
2064,414.5237508376302
2065,414.1080256709474
2066,413.415745806929
2067,412.47612524373255
2068,411.5005868149159
2069,410.8640414014584
2070,409.75007793653646
2071,409.4388753583544
2072,408.5842487212264
2073,407.40444964462415
2074,407.1551892582428
2075,406.89123562999765
2076,406.1156734900577
2077,405.12152669661
2078,404.84093318803
2079,404.0908901702371
2080,401.372061034836
2081,399.6468558974358
2082,398.73947233036984
2083,398.00980544232493
2084,397.98399449515006
2085,397.2768110739097
2086,395.9956196488193
2087,394.62686610541425
2088,393.58430690894056
2089,392.4914447429086
2090,391.68803962859647
2091,389.8991873112302
2092,388.95006739905074
2093,388.7156970096005
2094,387.38507785793786
2095,385.546797036598
2096,384.37770166613376
2097,383.5065325388769
2098,382.8246467275979
2099,380.49602320634835
2100,378.17904192677764
2101,377.10299964495135
2102,376.53766644164557
2103,375.7378597007205
2104,374.67056703222477
2105,373.111927253203
2106,371.9897563227109
2107,370.6516107148079
2108,369.0988232376282
2109,368.4611752034032
2110,367.00426911382476
2111,365.3262645866111
2112,364.11006463765995
2113,362.1378270780274
2114,360.27246561516364
2115,359.2328138524603
2116,358.86569235163574
2117,358.07192458478096
2118,356.79035014112293
2119,355.687036967696
2120,355.01085379573016
2121,352.88644914443074
2122,350.5869622169686
2123,349.7101054684299
2124,350.5716666359487
2125,349.46460310502505
2126,346.99679063217604
2127,346.0305417991181
2128,345.36064017506345
2129,344.62364415280615
2130,344.3054204590737
2131,343.67664223454915
2132,342.3909197996239
2133,340.6471546373404
2134,339.4880890898043
2135,338.5905594814319
2136,338.076818163797
2137,336.7664461340017
2138,335.89713198933896
2139,336.0295783462096
2140,335.3801479952164
2141,334.6229916309657
2142,334.4114103875379
2143,333.7907717058499
2144,331.8389494369294
2145,330.4799090729533
2146,329.56512456955375
2147,328.8916479698693
2148,328.3103596859848
2149,328.3825957539596
2150,327.92242482762776
2151,327.89762629994345
2152,327.3497562621435
2153,326.2491381738633
2154,326.00180230195065
2155,326.09388164140046
2156,326.26789406742586
2157,326.16392780811157
2158,325.569095383722
2159,324.0010023598842
2160,323.7326826890081
2161,324.560195613253
2162,324.52325839139286
2163,323.300618979844
2164,323.5222589060025
2165,323.46344213260755
2166,323.32846661147
2167,323.0716466652396
2168,322.7233950150549
2169,322.8928303270597
2170,322.99894523185566
2171,322.6603604094567
2172,322.3018300711101
2173,322.4162060698182
2174,322.6561115968504
2175,322.76261201362934
2176,322.0745079828283
2177,322.2428540550177
2178,322.88566146117864
2179,323.39226680019146
2180,323.21786426111714
2181,323.0487819030116
2182,323.5666304950599
2183,324.45486155481854
2184,324.028054801591
2185,323.3905412978589
2186,323.053583969408
2187,323.34478922614005
2188,323.3388316794421
2189,323.2750782438895
2190,323.3161768965104
2191,323.55013194882343
2192,323.7567031576555
2193,324.93161356183043
2194,325.8609326228204
2195,325.07006321424706
2196,324.51038442602845
2197,324.9919497515882
2198,325.9966400788194
2199,326.1671270178459
2200,325.4780509957836
2201,325.0865414027801
2202,325.22739675358156
2203,325.9839077706626
2204,325.52358063484513
2205,325.59624839790536
2206,325.83081712747764
2207,325.49114635398644
2208,325.38892788135587
2209,326.015981598948
2210,325.67969051401445
2211,325.22148652309795
2212,324.9224576322971
2213,324.46120550902344
2214,324.26225498800545
2215,324.62537754694694
2216,324.7451429066323
2217,325.38792232192395
2218,325.9257389876118
2219,325.7513307123129
2220,325.9705407861144
2221,326.54387215086166
2222,326.7944889547225
2223,326.64803779523857
2224,326.7812325025295
2225,325.82791165738865
2226,325.08647622721617
2227,325.08481710215966
2228,325.2974198548588
2229,325.94424795878064
2230,326.78929771540123
2231,326.9481923956792
2232,326.6577855321314
2233,326.79337178104777
2234,327.03010668558716
2235,325.8375131964065
2236,325.040072742671
2237,324.7148007519826
2238,325.03518233493276
2239,326.1664379288026
2240,326.8312824516069
2241,326.54541399787064
2242,326.1521671684139
2243,325.63584308366995
2244,325.8555529357249
2245,326.61045030226217
2246,326.53729770802494
2247,325.4894414942657
2248,324.7721682745558
2249,325.1249502711113
2250,324.6828321603987
2251,324.0751066806671
2252,324.4734118751355
2253,325.40629514896483
2254,325.34392998351177
2255,324.376273217978
2256,324.34036615201535
2257,325.0905466326526
2258,325.4651365844761
2259,325.70424213771867
2260,326.1421469259656
2261,326.4763943888131
2262,326.35750593455305
2263,326.8521316663115
2264,326.33139187370085
2265,325.544306426643
2266,324.963977049453
2267,324.9124868476914
2268,324.5506337581047
2269,324.59108304591206
2270,325.45674637460746
2271,325.92908135477535
2272,325.2157014038653
2273,324.72570185451457
2274,325.30840928878985
2275,325.3387425917284
2276,325.62142526321776
2277,325.6468799554323
2278,325.72920379797455
2279,325.8444601118647
2280,325.3419074425315
2281,325.271484417856
2282,325.22461837962237
2283,325.5131712785778
2284,325.54404965237876
2285,325.4143079837441
2286,325.0707143068057
2287,324.8405894354633
2288,325.0260305558554
2289,325.180022424444
2290,325.16262671076976
2291,325.15424073805434
2292,325.4596953052481
2293,325.74096200216957
2294,326.3712904684626
2295,325.8463546778965
2296,325.500534123667
2297,325.9211675967012
2298,326.325106981692
2299,327.0583015899035
